Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
jest,Module_CC,FEATURE,1.0,1.0,0.89,25.46,5.05,0.94,0.95,180
jest,Module_CC,OTHER,1.0,1.0,71.4,43568.4,208.73,0.38,0.51,180
jest,Module_CC,REFACTOR,1.0,1.0,1.51,120.83,10.99,0.96,0.96,180
jest,Module_CC,RELEASE,1.0,1.0,2.87,78.31,8.85,0.86,0.91,180
jest,Module_CC,SUPPORT,1.0,1.0,2.81,434.24,20.84,0.89,0.91,180
jest,Module_CC,TESTING,1.0,1.0,16.73,4297.83,65.56,0.72,0.77,180
jest,Module_CC,UPGRADE,1.0,1.0,2.89,203.23,14.26,0.91,0.92,180
jest,Module_EC,BUG,1.0,1.0,80.44,57871.27,240.56,0.72,0.79,180
jest,Module_EC,DOCS,1.0,1.0,25.08,14106.92,118.77,0.87,0.87,180
jest,Module_EC,FEATURE,1.0,1.0,14.66,9002.96,94.88,0.95,0.96,180
jest,Module_EC,OTHER,1.0,1.0,2071.94,66364983.51,8146.47,0.64,0.67,180
jest,Module_EC,REFACTOR,1.0,1.0,106.96,428066.77,654.27,0.97,0.97,180
jest,Module_EC,RELEASE,1.0,1.0,1.31,154.71,12.44,0.99,0.99,180
jest,Module_EC,SUPPORT,1.0,1.0,26.54,22344.47,149.48,0.9,0.93,180
jest,Module_EC,TESTING,1.0,1.0,145.11,521728.09,722.31,0.84,0.87,180
jest,Module_EC,UPGRADE,1.0,1.0,81.36,273780.57,523.24,0.92,0.92,180
video.js,Module_CC,BUG,1.0,1.0,3.64,80.01,8.94,0.68,0.75,398
video.js,Module_CC,DOCS,1.0,1.0,2.18,119.83,10.95,0.9,0.93,398
video.js,Module_CC,FEATURE,1.0,1.0,2.4,101.55,10.08,0.9,0.92,398
video.js,Module_CC,OTHER,1.0,1.0,8.75,737.66,27.16,0.55,0.7,398
video.js,Module_CC,REFACTOR,1.0,1.0,0.59,24.6,4.96,0.96,0.96,398
video.js,Module_CC,RELEASE,1.0,1.0,2.42,93.79,9.68,0.88,0.89,398
video.js,Module_CC,SUPPORT,1.0,1.0,0.27,3.05,1.75,0.96,0.97,398
video.js,Module_CC,TESTING,1.0,1.0,0.68,24.24,4.92,0.9,0.91,398
video.js,Module_CC,UPGRADE,1.0,1.0,0.01,0.01,0.1,1.0,1.0,398
video.js,Module_EC,BUG,1.0,1.0,133.12,428670.28,654.73,0.87,0.89,398
video.js,Module_EC,DOCS,1.0,1.0,48.03,225075.51,474.42,0.95,0.97,398
video.js,Module_EC,FEATURE,1.0,1.0,32.46,30743.0,175.34,0.94,0.97,398
video.js,Module_EC,OTHER,1.0,1.0,49.12,72834.04,269.88,0.82,0.87,398
video.js,Module_EC,REFACTOR,1.0,1.0,79.75,275803.65,525.17,0.97,0.97,398
video.js,Module_EC,RELEASE,1.0,1.0,2.52,411.07,20.27,0.98,0.98,398
video.js,Module_EC,SUPPORT,1.0,1.0,0.3,34.98,5.91,1.0,1.0,398
video.js,Module_EC,TESTING,1.0,1.0,20.46,20763.56,144.1,0.97,0.97,398
video.js,Module_EC,UPGRADE,1.0,1.0,3.56,1329.43,36.46,0.98,0.98,398
webtorrent,Module_CC,BUG,1.0,1.0,0.02,0.07,0.26,0.99,0.99,306
webtorrent,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.06,1.0,1.0,306
webtorrent,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_CC,OTHER,1.0,1.0,0.42,3.92,1.98,0.92,0.92,306
webtorrent,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_CC,SUPPORT,1.0,1.0,0.0,0.0,0.06,1.0,1.0,306
webtorrent,Module_CC,TESTING,1.0,1.0,0.03,0.15,0.38,0.99,0.99,306
webtorrent,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_EC,BUG,1.0,1.0,0.21,11.44,3.38,0.99,0.99,306
webtorrent,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.06,1.0,1.0,306
webtorrent,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_EC,OTHER,1.0,1.0,2.49,265.13,16.28,0.93,0.93,306
webtorrent,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
webtorrent,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.06,1.0,1.0,306
webtorrent,Module_EC,TESTING,1.0,1.0,0.03,0.15,0.38,0.99,0.99,306
webtorrent,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306
superagent,Module_CC,BUG,1.0,1.0,1.38,11.3,3.36,0.71,0.73,135
superagent,Module_CC,DOCS,1.0,1.0,0.16,0.6,0.77,0.96,0.97,135
superagent,Module_CC,FEATURE,1.0,1.0,0.03,0.06,0.24,0.99,0.99,135
superagent,Module_CC,OTHER,1.0,1.0,4.78,114.04,10.68,0.51,0.61,135
superagent,Module_CC,REFACTOR,1.0,1.0,0.13,0.55,0.74,0.96,0.97,135
superagent,Module_CC,RELEASE,1.0,1.0,0.17,0.21,0.46,0.85,0.93,135
superagent,Module_CC,SUPPORT,1.0,1.0,0.13,0.25,0.5,0.93,0.93,135
superagent,Module_CC,TESTING,1.0,1.0,1.36,35.07,5.92,0.87,0.9,135
superagent,Module_CC,UPGRADE,1.0,1.0,0.05,0.14,0.38,0.99,0.99,135
superagent,Module_EC,BUG,1.0,1.0,0.14,0.51,0.71,0.96,0.96,135
superagent,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,135
superagent,Module_EC,FEATURE,1.0,1.0,0.02,0.07,0.26,0.99,0.99,135
superagent,Module_EC,OTHER,1.0,1.0,3.06,268.91,16.4,0.86,0.87,135
superagent,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,135
superagent,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,135
superagent,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,135
superagent,Module_EC,TESTING,1.0,1.0,0.93,34.55,5.88,0.96,0.96,135
superagent,Module_EC,UPGRADE,1.0,1.0,0.13,2.14,1.46,0.99,0.99,135
pandoc,Module_CC,BUG,1.0,1.0,7.65,1280.95,35.79,0.62,0.8,136
pandoc,Module_CC,DOCS,1.0,1.0,0.41,1.9,1.38,0.88,0.88,136
pandoc,Module_CC,FEATURE,1.0,1.0,0.03,0.03,0.17,0.98,0.98,136
pandoc,Module_CC,OTHER,1.0,1.0,74.86,106151.11,325.81,0.44,0.61,136
pandoc,Module_CC,REFACTOR,1.0,1.0,0.38,4.97,2.23,0.92,0.92,136
pandoc,Module_CC,RELEASE,1.0,1.0,0.26,1.4,1.18,0.93,0.93,136
pandoc,Module_CC,SUPPORT,1.0,1.0,4.24,360.87,19.0,0.76,0.83,136
pandoc,Module_CC,TESTING,1.0,1.0,9.16,1154.68,33.98,0.68,0.78,136
pandoc,Module_CC,UPGRADE,1.0,1.0,1.07,25.66,5.07,0.83,0.88,136
pandoc,Module_EC,BUG,1.0,1.0,2.29,223.18,14.94,0.9,0.93,136
pandoc,Module_EC,DOCS,1.0,1.0,1.3,76.79,8.76,0.99,0.99,136
pandoc,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,136
pandoc,Module_EC,OTHER,1.0,1.0,9.62,865.99,29.43,0.82,0.84,136
pandoc,Module_EC,REFACTOR,1.0,1.0,0.11,0.3,0.55,0.94,0.94,136
pandoc,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,136
pandoc,Module_EC,SUPPORT,1.0,1.0,0.4,4.49,2.12,0.93,0.96,136
pandoc,Module_EC,TESTING,1.0,1.0,0.98,31.45,5.61,0.9,0.93,136
pandoc,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,136
medium-editor,Module_CC,BUG,1.0,1.0,1.48,15.31,3.91,0.77,0.83,150
medium-editor,Module_CC,DOCS,1.0,1.0,0.24,0.87,0.93,0.94,0.95,150
medium-editor,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150
medium-editor,Module_CC,OTHER,1.0,1.0,12.38,2035.07,45.11,0.73,0.82,150
medium-editor,Module_CC,REFACTOR,1.0,1.0,0.13,0.81,0.9,0.98,0.98,150
medium-editor,Module_CC,RELEASE,1.0,1.0,0.05,0.12,0.35,0.98,0.98,150
medium-editor,Module_CC,SUPPORT,1.0,1.0,0.03,0.11,0.34,0.99,0.99,150
medium-editor,Module_CC,TESTING,1.0,1.0,0.47,2.36,1.54,0.9,0.92,150
medium-editor,Module_CC,UPGRADE,1.0,1.0,0.02,0.03,0.18,0.99,0.99,150
medium-editor,Module_EC,BUG,1.0,1.0,0.55,3.3,1.82,0.93,0.93,150
medium-editor,Module_EC,DOCS,1.0,1.0,0.03,0.05,0.23,0.99,0.99,150
medium-editor,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150
medium-editor,Module_EC,OTHER,1.0,1.0,7.94,520.65,22.82,0.79,0.83,150
medium-editor,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150
medium-editor,Module_EC,RELEASE,1.0,1.0,0.03,0.07,0.26,0.99,0.99,150
medium-editor,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150
medium-editor,Module_EC,TESTING,1.0,1.0,0.12,0.39,0.62,0.97,0.97,150
medium-editor,Module_EC,UPGRADE,1.0,1.0,0.01,0.01,0.08,0.99,0.99,150
Odin,Module_CC,BUG,1.0,1.0,3.8,137.69,11.73,0.89,0.97,35
Odin,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_CC,FEATURE,1.0,1.0,0.14,0.71,0.85,0.97,0.97,35
Odin,Module_CC,OTHER,1.0,1.0,28.34,12542.97,112.0,0.89,0.89,35
Odin,Module_CC,REFACTOR,1.0,1.0,0.37,4.83,2.2,0.97,0.97,35
Odin,Module_CC,RELEASE,1.0,1.0,0.09,0.14,0.38,0.94,0.94,35
Odin,Module_CC,SUPPORT,1.0,1.0,0.23,0.91,0.96,1.0,1.0,35
Odin,Module_CC,TESTING,1.0,1.0,0.11,0.17,0.41,0.91,0.91,35
Odin,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,BUG,1.0,1.0,13.37,1975.89,44.45,0.91,0.94,35
Odin,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,OTHER,1.0,1.0,18.54,3402.14,58.33,0.86,0.86,35
Odin,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
Odin,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35
swagger-ui,Module_CC,BUG,1.0,1.0,0.22,0.52,0.72,0.87,0.91,189
swagger-ui,Module_CC,DOCS,1.0,1.0,1.44,179.12,13.38,0.97,0.97,189
swagger-ui,Module_CC,FEATURE,1.0,1.0,0.16,0.74,0.86,0.96,0.96,189
swagger-ui,Module_CC,OTHER,1.0,1.0,2.66,129.16,11.37,0.79,0.84,189
swagger-ui,Module_CC,REFACTOR,1.0,1.0,0.24,2.14,1.46,0.97,0.97,189
swagger-ui,Module_CC,RELEASE,1.0,1.0,0.11,0.25,0.5,0.98,1.0,189
swagger-ui,Module_CC,SUPPORT,1.0,1.0,0.08,0.34,0.59,0.97,0.97,189
swagger-ui,Module_CC,TESTING,1.0,1.0,0.15,0.56,0.75,0.95,0.95,189
swagger-ui,Module_CC,UPGRADE,1.0,1.0,0.01,0.02,0.15,0.99,0.99,189
swagger-ui,Module_EC,BUG,1.0,1.0,39.97,15728.97,125.42,0.84,0.87,189
swagger-ui,Module_EC,DOCS,1.0,1.0,1.25,110.51,10.51,0.99,0.99,189
swagger-ui,Module_EC,FEATURE,1.0,1.0,35.28,27350.71,165.38,0.95,0.96,189
swagger-ui,Module_EC,OTHER,1.0,1.0,136.05,145284.16,381.16,0.74,0.77,189
swagger-ui,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,189
swagger-ui,Module_EC,RELEASE,1.0,1.0,10.3,2707.44,52.03,0.96,0.97,189
swagger-ui,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,189
swagger-ui,Module_EC,TESTING,1.0,1.0,33.4,99659.74,315.69,0.98,0.98,189
swagger-ui,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,189
npm,Module_CC,BUG,1.0,1.0,11.76,4460.03,66.78,0.78,0.83,591
npm,Module_CC,DOCS,1.0,1.0,2.95,187.69,13.7,0.87,0.91,591
npm,Module_CC,FEATURE,1.0,1.0,0.18,4.23,2.06,0.97,0.97,591
npm,Module_CC,OTHER,1.0,1.0,247.73,1935065.22,1391.07,0.69,0.79,591
npm,Module_CC,REFACTOR,1.0,1.0,0.73,11.15,3.34,0.97,0.97,591
npm,Module_CC,RELEASE,1.0,1.0,0.04,0.05,0.22,0.98,0.99,591
npm,Module_CC,SUPPORT,1.0,1.0,0.64,11.8,3.44,0.92,0.93,591
npm,Module_CC,TESTING,1.0,1.0,5.21,295.8,17.2,0.83,0.87,591
npm,Module_CC,UPGRADE,1.0,1.0,26.29,26326.03,162.25,0.86,0.87,591
npm,Module_EC,BUG,1.0,1.0,24.56,19421.8,139.36,0.86,0.9,591
npm,Module_EC,DOCS,1.0,1.0,0.64,5.4,2.32,0.92,0.96,591
npm,Module_EC,FEATURE,1.0,1.0,0.19,5.58,2.36,0.97,0.97,591
npm,Module_EC,OTHER,1.0,1.0,225.24,2034424.92,1426.33,0.81,0.85,591
npm,Module_EC,REFACTOR,1.0,1.0,0.66,9.35,3.06,0.97,0.97,591
npm,Module_EC,RELEASE,1.0,1.0,0.03,0.05,0.22,0.98,0.98,591
npm,Module_EC,SUPPORT,1.0,1.0,0.53,9.89,3.15,0.95,0.96,591
npm,Module_EC,TESTING,1.0,1.0,4.17,308.66,17.57,0.89,0.91,591
npm,Module_EC,UPGRADE,1.0,1.0,11.34,5751.13,75.84,0.91,0.93,591
mongoose,Module_CC,BUG,1.0,1.0,12.07,3230.48,56.84,0.71,0.83,582
mongoose,Module_CC,DOCS,1.0,1.0,13.92,7550.7,86.89,0.8,0.85,582
mongoose,Module_CC,FEATURE,1.0,1.0,1.19,100.3,10.02,0.95,0.96,582
mongoose,Module_CC,OTHER,1.0,1.0,14.57,4467.4,66.84,0.7,0.73,582
mongoose,Module_CC,REFACTOR,1.0,1.0,3.05,175.73,13.26,0.88,0.89,582
mongoose,Module_CC,RELEASE,1.0,1.0,1.53,62.8,7.92,0.82,0.91,582
mongoose,Module_CC,SUPPORT,1.0,1.0,0.07,0.8,0.89,1.0,1.0,582
mongoose,Module_CC,TESTING,1.0,1.0,1.36,92.19,9.6,0.88,0.92,582
mongoose,Module_CC,UPGRADE,1.0,1.0,0.31,6.29,2.51,0.96,0.97,582
mongoose,Module_EC,BUG,1.0,1.0,4.87,479.31,21.89,0.95,0.95,582
mongoose,Module_EC,DOCS,1.0,1.0,3.14,480.38,21.92,0.97,0.98,582
mongoose,Module_EC,FEATURE,1.0,1.0,0.04,0.13,0.36,0.99,0.99,582
mongoose,Module_EC,OTHER,1.0,1.0,7.07,770.84,27.76,0.93,0.94,582
mongoose,Module_EC,REFACTOR,1.0,1.0,1.81,212.9,14.59,0.99,0.99,582
mongoose,Module_EC,RELEASE,1.0,1.0,0.1,5.98,2.45,1.0,1.0,582
mongoose,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,582
mongoose,Module_EC,TESTING,1.0,1.0,1.31,67.74,8.23,0.98,0.98,582
mongoose,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,582
selenium,Module_CC,BUG,1.0,1.0,30.02,9918.01,99.59,0.44,0.61,123
selenium,Module_CC,DOCS,1.0,1.0,154.29,169870.96,412.15,0.42,0.49,123
selenium,Module_CC,FEATURE,1.0,1.0,1.59,131.4,11.46,0.93,0.93,123
selenium,Module_CC,OTHER,1.0,1.0,396.98,902142.84,949.81,0.22,0.43,123
selenium,Module_CC,REFACTOR,1.0,1.0,2.47,152.99,12.37,0.83,0.89,123
selenium,Module_CC,RELEASE,1.0,1.0,20.31,8411.06,91.71,0.62,0.71,123
selenium,Module_CC,SUPPORT,1.0,1.0,14.29,2313.12,48.09,0.53,0.58,123
selenium,Module_CC,TESTING,1.0,1.0,79.72,87047.71,295.04,0.35,0.45,123
selenium,Module_CC,UPGRADE,1.0,1.0,1.49,18.14,4.26,0.77,0.83,123
selenium,Module_EC,BUG,1.0,1.0,19.6,1532.69,39.15,0.46,0.67,123
selenium,Module_EC,DOCS,1.0,1.0,233.8,366512.85,605.4,0.64,0.67,123
selenium,Module_EC,FEATURE,1.0,1.0,0.21,1.09,1.04,0.94,0.94,123
selenium,Module_EC,OTHER,1.0,1.0,167.02,106269.95,325.99,0.29,0.52,123
selenium,Module_EC,REFACTOR,1.0,1.0,7.15,370.61,19.25,0.63,0.72,123
selenium,Module_EC,RELEASE,1.0,1.0,4.46,86.02,9.27,0.52,0.63,123
selenium,Module_EC,SUPPORT,1.0,1.0,14.63,1278.59,35.76,0.55,0.6,123
selenium,Module_EC,TESTING,1.0,1.0,34.09,5366.11,73.25,0.54,0.66,123
selenium,Module_EC,UPGRADE,1.0,1.0,1.76,42.59,6.53,0.85,0.86,123
browser-sync,Module_CC,BUG,1.0,1.0,2.06,79.64,8.92,0.68,0.73,219
browser-sync,Module_CC,DOCS,1.0,1.0,0.32,5.23,2.29,0.96,0.96,219
browser-sync,Module_CC,FEATURE,1.0,1.0,0.89,50.87,7.13,0.93,0.96,219
browser-sync,Module_CC,OTHER,1.0,1.0,6.95,3034.32,55.08,0.69,0.72,219
browser-sync,Module_CC,REFACTOR,1.0,1.0,0.04,0.23,0.48,0.99,0.99,219
browser-sync,Module_CC,RELEASE,1.0,1.0,0.02,0.07,0.27,1.0,1.0,219
browser-sync,Module_CC,SUPPORT,1.0,1.0,0.24,4.79,2.19,0.98,0.98,219
browser-sync,Module_CC,TESTING,1.0,1.0,2.21,310.75,17.63,0.89,0.91,219
browser-sync,Module_CC,UPGRADE,1.0,1.0,0.02,0.04,0.19,0.99,0.99,219
browser-sync,Module_EC,BUG,1.0,1.0,0.09,1.48,1.22,0.99,0.99,219
browser-sync,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,219
browser-sync,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,219
browser-sync,Module_EC,OTHER,1.0,1.0,2.16,219.59,14.82,0.97,0.97,219
browser-sync,Module_EC,REFACTOR,1.0,1.0,0.01,0.02,0.14,1.0,1.0,219
browser-sync,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,219
browser-sync,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,219
browser-sync,Module_EC,TESTING,1.0,1.0,0.01,0.02,0.15,0.99,1.0,219
browser-sync,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,219
generator-jhipster,Module_CC,BUG,1.0,1.0,18.38,4613.54,67.92,0.43,0.53,207
generator-jhipster,Module_CC,DOCS,1.0,1.0,0.12,0.25,0.5,0.95,0.97,207
generator-jhipster,Module_CC,FEATURE,1.0,1.0,0.74,14.06,3.75,0.97,0.97,207
generator-jhipster,Module_CC,OTHER,1.0,1.0,112.29,101104.56,317.97,0.32,0.43,207
generator-jhipster,Module_CC,REFACTOR,1.0,1.0,3.87,428.71,20.71,0.88,0.89,207
generator-jhipster,Module_CC,RELEASE,1.0,1.0,0.21,0.97,0.98,0.92,0.93,207
generator-jhipster,Module_CC,SUPPORT,1.0,1.0,3.35,86.78,9.32,0.78,0.81,207
generator-jhipster,Module_CC,TESTING,1.0,1.0,4.31,187.31,13.69,0.66,0.7,207
generator-jhipster,Module_CC,UPGRADE,1.0,1.0,1.38,12.31,3.51,0.7,0.78,207
generator-jhipster,Module_EC,BUG,1.0,1.0,7.92,652.41,25.54,0.82,0.84,207
generator-jhipster,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.07,1.0,1.0,207
generator-jhipster,Module_EC,FEATURE,1.0,1.0,0.02,0.08,0.28,1.0,1.0,207
generator-jhipster,Module_EC,OTHER,1.0,1.0,121.73,427291.62,653.68,0.72,0.75,207
generator-jhipster,Module_EC,REFACTOR,1.0,1.0,3.25,1829.11,42.77,0.98,0.98,207
generator-jhipster,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,207
generator-jhipster,Module_EC,SUPPORT,1.0,1.0,4.77,3804.77,61.68,0.97,0.97,207
generator-jhipster,Module_EC,TESTING,1.0,1.0,5.88,870.06,29.5,0.93,0.93,207
generator-jhipster,Module_EC,UPGRADE,1.0,1.0,0.81,70.75,8.41,0.97,0.97,207
karma,Module_CC,BUG,1.0,1.0,2.83,41.0,6.4,0.65,0.75,201
karma,Module_CC,DOCS,1.0,1.0,7.24,522.8,22.86,0.81,0.82,201
karma,Module_CC,FEATURE,1.0,1.0,4.42,179.78,13.41,0.77,0.81,201
karma,Module_CC,OTHER,1.0,1.0,16.8,2068.96,45.49,0.67,0.73,201
karma,Module_CC,REFACTOR,1.0,1.0,5.35,384.93,19.62,0.85,0.88,201
karma,Module_CC,RELEASE,1.0,1.0,1.2,19.18,4.38,0.83,0.88,201
karma,Module_CC,SUPPORT,1.0,1.0,0.02,0.08,0.28,1.0,1.0,201
karma,Module_CC,TESTING,1.0,1.0,1.45,24.35,4.93,0.85,0.87,201
karma,Module_CC,UPGRADE,1.0,1.0,0.07,0.19,0.44,0.97,0.97,201
karma,Module_EC,BUG,1.0,1.0,22.27,6338.99,79.62,0.67,0.74,201
karma,Module_EC,DOCS,1.0,1.0,2.58,56.28,7.5,0.78,0.8,201
karma,Module_EC,FEATURE,1.0,1.0,7.53,1334.48,36.53,0.77,0.81,201
karma,Module_EC,OTHER,1.0,1.0,31.68,11911.8,109.14,0.65,0.7,201
karma,Module_EC,REFACTOR,1.0,1.0,3.81,225.41,15.01,0.88,0.89,201
karma,Module_EC,RELEASE,1.0,1.0,0.69,6.72,2.59,0.84,0.89,201
karma,Module_EC,SUPPORT,1.0,1.0,0.88,155.87,12.48,1.0,1.0,201
karma,Module_EC,TESTING,1.0,1.0,2.51,78.12,8.84,0.82,0.83,201
karma,Module_EC,UPGRADE,1.0,1.0,2.98,1726.02,41.55,0.96,0.96,201
stylus,Module_CC,BUG,1.0,1.0,0.78,22.86,4.78,0.9,0.9,162
stylus,Module_CC,DOCS,1.0,1.0,0.07,0.44,0.67,0.98,0.98,162
stylus,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_CC,OTHER,1.0,1.0,1.8,118.64,10.89,0.9,0.9,162
stylus,Module_CC,REFACTOR,1.0,1.0,0.03,0.08,0.28,0.99,0.99,162
stylus,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_CC,SUPPORT,1.0,1.0,0.17,2.14,1.46,0.98,0.98,162
stylus,Module_CC,TESTING,1.0,1.0,0.02,0.03,0.18,0.99,0.99,162
stylus,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_EC,BUG,1.0,1.0,0.03,0.1,0.32,0.99,0.99,162
stylus,Module_EC,DOCS,1.0,1.0,0.01,0.01,0.08,0.99,0.99,162
stylus,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_EC,OTHER,1.0,1.0,0.02,0.03,0.18,0.99,0.99,162
stylus,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
stylus,Module_EC,TESTING,1.0,1.0,0.03,0.15,0.39,0.99,0.99,162
stylus,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162
jsdom,Module_CC,BUG,1.0,1.0,1.07,33.22,5.76,0.96,0.96,246
jsdom,Module_CC,DOCS,1.0,1.0,0.01,0.04,0.19,1.0,1.0,246
jsdom,Module_CC,FEATURE,1.0,1.0,0.16,5.3,2.3,0.99,0.99,246
jsdom,Module_CC,OTHER,1.0,1.0,5.43,826.52,28.75,0.93,0.94,246
jsdom,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_CC,SUPPORT,1.0,1.0,1.18,65.01,8.06,0.97,0.97,246
jsdom,Module_CC,TESTING,1.0,1.0,1.33,287.09,16.94,0.97,0.98,246
jsdom,Module_CC,UPGRADE,1.0,1.0,0.21,2.74,1.66,0.98,0.98,246
jsdom,Module_EC,BUG,1.0,1.0,1.44,283.01,16.82,0.99,0.99,246
jsdom,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_EC,OTHER,1.0,1.0,4.08,1117.88,33.43,0.98,0.98,246
jsdom,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,246
jsdom,Module_EC,TESTING,1.0,1.0,1.92,283.01,16.82,0.98,0.98,246
jsdom,Module_EC,UPGRADE,1.0,1.0,0.72,127.35,11.29,1.0,1.0,246
systemjs,Module_CC,BUG,1.0,1.0,3.04,154.63,12.44,0.67,0.73,212
systemjs,Module_CC,DOCS,1.0,1.0,0.4,4.5,2.12,0.92,0.92,212
systemjs,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.07,1.0,1.0,212
systemjs,Module_CC,OTHER,1.0,1.0,9.0,543.38,23.31,0.6,0.78,212
systemjs,Module_CC,REFACTOR,1.0,1.0,0.4,4.43,2.1,0.95,0.95,212
systemjs,Module_CC,RELEASE,1.0,1.0,0.07,0.35,0.59,0.99,0.99,212
systemjs,Module_CC,SUPPORT,1.0,1.0,1.55,36.19,6.02,0.81,0.83,212
systemjs,Module_CC,TESTING,1.0,1.0,36.62,32267.63,179.63,0.82,0.84,212
systemjs,Module_CC,UPGRADE,1.0,1.0,3.45,312.63,17.68,0.95,0.96,212
systemjs,Module_EC,BUG,1.0,1.0,12.42,2315.31,48.12,0.64,0.7,212
systemjs,Module_EC,DOCS,1.0,1.0,1.71,55.58,7.45,0.91,0.92,212
