Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
dat,Module,REFACTOR,0.89,0.89,0.55,22.16,4.71,0.94,0.97,106
nightwatch,Line,REFACTOR,0.91,0.91,334.97,3069156.86,1751.9,0.83,0.84,174
nightwatch,Module,REFACTOR,0.93,0.93,4.51,310.27,17.61,0.83,0.85,174
ng-file-upload,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
ng-file-upload,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
middleman,Line,REFACTOR,0.83,0.83,408.41,17469258.62,4179.62,0.92,0.93,284
middleman,Module,REFACTOR,0.83,0.83,12.18,15881.78,126.02,0.94,0.94,284
fluentd,Line,REFACTOR,0.98,0.98,5.17,464.27,21.55,0.92,0.93,217
fluentd,Module,REFACTOR,0.98,0.98,0.12,0.24,0.49,0.92,0.97,217
natural,Line,REFACTOR,0.92,0.91,16.21,3096.07,55.64,0.91,0.91,22
natural,Module,REFACTOR,0.91,0.9,0.51,3.01,1.74,0.91,0.91,22
fpm,Line,REFACTOR,0.93,0.93,43.51,53438.25,231.17,0.91,0.93,81
fpm,Module,REFACTOR,0.94,0.94,1.09,36.67,6.06,0.91,0.94,81
jsdom,Line,TESTING,0.74,0.74,46511.59,34503931399.9,185752.34,0.51,0.54,246
jsdom,Module,TESTING,0.82,0.82,20.01,8559.42,92.52,0.59,0.69,246
karma,Line,TESTING,0.86,0.86,472.38,2555592.67,1598.62,0.6,0.65,201
karma,Module,TESTING,0.95,0.95,5.6,200.69,14.17,0.66,0.73,201
pomelo,Line,TESTING,0.98,0.98,16.58,2768.0,52.61,0.88,0.89,93
pomelo,Module,TESTING,0.98,0.98,0.48,2.43,1.56,0.85,0.94,93
systemjs,Line,TESTING,0.95,0.95,5147.18,598043071.8,24454.92,0.72,0.77,212
systemjs,Module,TESTING,0.9,0.9,127.42,277739.69,527.01,0.75,0.77,212
dat,Line,TESTING,0.87,0.87,1524.01,143737659.94,11989.06,0.75,0.81,106
dat,Module,TESTING,0.89,0.89,23.57,16696.45,129.21,0.79,0.81,106
nightwatch,Line,TESTING,0.84,0.84,809.11,17872843.47,4227.63,0.66,0.72,174
nightwatch,Module,TESTING,0.86,0.86,11.03,3175.27,56.35,0.7,0.78,174
stylus,Line,TESTING,0.85,0.85,32.13,9218.96,96.02,0.69,0.75,162
stylus,Module,TESTING,0.83,0.83,3.29,362.75,19.05,0.8,0.86,162
ng-file-upload,Line,TESTING,0.89,0.89,0.02,0.11,0.33,1.0,1.0,224
ng-file-upload,Module,TESTING,0.89,0.89,0.01,0.02,0.13,1.0,1.0,224
fluentd,Line,TESTING,1.0,1.0,592.51,2311009.98,1520.2,0.57,0.62,217
fluentd,Module,TESTING,1.0,1.0,7.17,336.27,18.34,0.62,0.76,217
middleman,Line,TESTING,0.86,0.86,435.75,5496194.72,2344.4,0.73,0.75,284
middleman,Module,TESTING,0.96,0.96,9.28,1910.01,43.7,0.72,0.76,284
fpm,Line,TESTING,0.9,0.9,50.22,48338.0,219.86,0.7,0.72,81
fpm,Module,TESTING,0.94,0.94,2.04,90.97,9.54,0.73,0.8,81
natural,Line,TESTING,0.9,0.88,2003.1,83220599.74,9122.53,0.77,0.82,22
natural,Module,TESTING,0.92,0.91,2.5,114.64,10.71,0.86,0.91,22
jsdom,Line,FEATURE,0.88,0.88,5.87,2462.55,49.62,0.95,0.96,246
jsdom,Module,FEATURE,0.86,0.86,0.25,5.23,2.29,0.96,0.98,246
pomelo,Line,FEATURE,0.99,0.99,3.57,449.48,21.2,0.95,0.95,93
pomelo,Module,FEATURE,0.99,0.99,0.07,0.2,0.44,0.96,0.96,93
karma,Line,FEATURE,0.93,0.93,369.81,1245589.7,1116.06,0.61,0.67,201
karma,Module,FEATURE,0.95,0.95,13.3,2011.97,44.86,0.65,0.75,201
systemjs,Line,FEATURE,0.92,0.92,1.12,96.64,9.83,0.98,0.98,212
systemjs,Module,FEATURE,0.95,0.95,0.04,0.08,0.29,0.98,0.99,212
dat,Line,FEATURE,0.79,0.78,0.06,0.21,0.46,0.98,0.98,106
dat,Module,FEATURE,0.79,0.78,0.02,0.01,0.11,0.98,0.98,106
nightwatch,Line,FEATURE,0.89,0.89,0.84,22.67,4.76,0.88,0.89,174
nightwatch,Module,FEATURE,0.89,0.89,0.05,0.05,0.21,0.87,0.88,174
stylus,Line,FEATURE,0.73,0.72,9.74,3297.87,57.43,0.86,0.86,162
stylus,Module,FEATURE,0.74,0.74,0.38,3.79,1.95,0.85,0.85,162
ng-file-upload,Line,FEATURE,0.87,0.87,3.24,1336.96,36.56,0.99,0.99,224
ng-file-upload,Module,FEATURE,0.98,0.98,0.06,0.37,0.61,0.99,0.99,224
fluentd,Line,FEATURE,0.99,0.99,32.62,10419.95,102.08,0.88,0.9,217
fluentd,Module,FEATURE,0.99,0.99,0.49,1.99,1.41,0.87,0.95,217
middleman,Line,FEATURE,0.97,0.97,47.18,42894.67,207.11,0.86,0.86,284
middleman,Module,FEATURE,0.97,0.97,3.19,242.25,15.56,0.86,0.87,284
fpm,Line,FEATURE,0.86,0.85,14.76,2508.9,50.09,0.8,0.81,81
fpm,Module,FEATURE,0.85,0.84,0.75,5.82,2.41,0.79,0.79,81
natural,Line,FEATURE,0.82,0.79,23.89,7771.71,88.16,0.91,0.91,22
natural,Module,FEATURE,0.85,0.82,0.29,1.65,1.28,0.95,0.95,22
jsdom,Line,UPGRADE,0.87,0.87,32.77,27873.28,166.95,0.93,0.94,246
jsdom,Module,UPGRADE,0.85,0.85,2.67,260.1,16.13,0.93,0.94,246
pomelo,Line,UPGRADE,0.47,0.45,71.1,190750.02,436.75,0.61,0.76,93
pomelo,Module,UPGRADE,1.0,1.0,1.58,21.91,4.68,0.65,0.81,93
karma,Line,UPGRADE,0.79,0.79,57.63,265312.25,515.08,0.85,0.89,201
karma,Module,UPGRADE,0.79,0.79,3.19,1676.07,40.94,0.91,0.94,201
systemjs,Line,UPGRADE,0.93,0.93,3362.25,201309238.53,14188.35,0.92,0.92,212
systemjs,Module,UPGRADE,0.94,0.94,13.52,3249.52,57.0,0.92,0.92,212
nightwatch,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,174
nightwatch,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,174
stylus,Line,UPGRADE,0.86,0.86,0.23,2.47,1.57,0.98,0.98,162
stylus,Module,UPGRADE,0.98,0.98,0.01,0.01,0.09,0.99,0.99,162
dat,Line,UPGRADE,0.86,0.86,937.63,92504951.14,9617.95,0.87,0.89,106
dat,Module,UPGRADE,0.86,0.86,22.42,52396.86,228.9,0.88,0.91,106
fluentd,Line,UPGRADE,1.0,1.0,0.97,16.82,4.1,0.98,0.99,217
fluentd,Module,UPGRADE,1.0,1.0,0.11,0.32,0.57,0.98,0.98,217
ng-file-upload,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
ng-file-upload,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
middleman,Line,UPGRADE,0.8,0.8,201.63,1971701.22,1404.17,0.91,0.92,284
middleman,Module,UPGRADE,0.82,0.82,2.59,223.5,14.95,0.92,0.93,284
fpm,Line,UPGRADE,0.88,0.88,17.01,5571.87,74.64,0.68,0.74,81
fpm,Module,UPGRADE,0.96,0.96,1.22,32.11,5.67,0.84,0.89,81
natural,Line,UPGRADE,0.9,0.88,0.14,0.41,0.64,0.95,0.95,22
natural,Module,UPGRADE,0.9,0.88,0.05,0.05,0.21,0.95,0.95,22
jsdom,Line,RELEASE,0.88,0.88,1.62,177.59,13.33,0.97,0.97,246
jsdom,Module,RELEASE,0.99,0.99,0.02,0.02,0.12,0.99,1.0,246
nightwatch,Line,RELEASE,0.88,0.88,0.43,16.49,4.06,0.97,0.97,174
nightwatch,Module,RELEASE,0.88,0.88,0.03,0.1,0.31,0.97,0.97,174
pomelo,Line,RELEASE,0.96,0.96,0.25,1.91,1.38,0.96,0.97,93
pomelo,Module,RELEASE,1.0,1.0,0.02,0.02,0.13,0.98,1.0,93
karma,Line,RELEASE,0.96,0.96,28.89,6717.1,81.96,0.58,0.77,201
karma,Module,RELEASE,0.97,0.97,2.07,63.57,7.97,0.76,0.93,201
systemjs,Line,RELEASE,0.88,0.88,2.62,325.29,18.04,0.96,0.96,212
systemjs,Module,RELEASE,0.96,0.96,0.26,2.86,1.69,0.96,0.97,212
stylus,Line,RELEASE,0.6,0.59,3.03,108.14,10.4,0.84,0.9,162
stylus,Module,RELEASE,0.34,0.33,0.85,16.72,4.09,0.87,0.89,162
dat,Line,RELEASE,0.89,0.89,0.17,1.69,1.3,0.98,0.98,106
dat,Module,RELEASE,0.99,0.99,0.01,0.0,0.06,0.98,1.0,106
fluentd,Line,RELEASE,0.99,0.99,0.43,9.64,3.1,0.93,0.94,217
fluentd,Module,RELEASE,0.99,0.99,0.08,0.26,0.51,0.93,0.94,217
ng-file-upload,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
ng-file-upload,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,224
middleman,Line,RELEASE,0.6,0.6,3.74,297.78,17.26,0.9,0.92,284
middleman,Module,RELEASE,0.64,0.64,0.22,0.78,0.89,0.89,0.93,284
fpm,Line,RELEASE,0.88,0.88,3.28,284.52,16.87,0.79,0.86,81
fpm,Module,RELEASE,0.89,0.89,0.53,11.41,3.38,0.83,0.95,81
natural,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22
natural,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22
jsdom,Line,SUPPORT,0.71,0.71,64.86,93752.04,306.19,0.84,0.86,246
jsdom,Module,SUPPORT,0.9,0.9,1.66,58.51,7.65,0.86,0.89,246
systemjs,Line,SUPPORT,0.77,0.77,517.13,5084553.57,2254.9,0.7,0.73,212
systemjs,Module,SUPPORT,0.91,0.91,4.6,241.98,15.56,0.75,0.81,212
dat,Line,SUPPORT,0.85,0.85,36.34,87507.55,295.82,0.92,0.93,106
dat,Module,SUPPORT,0.85,0.85,5.65,2142.74,46.29,0.93,0.95,106
nightwatch,Line,SUPPORT,0.72,0.72,85.19,77524.66,278.43,0.84,0.86,174
nightwatch,Module,SUPPORT,0.9,0.9,1.25,19.29,4.39,0.86,0.87,174
karma,Line,SUPPORT,0.88,0.88,2.76,529.51,23.01,0.95,0.95,201
karma,Module,SUPPORT,0.87,0.87,0.92,153.51,12.39,0.97,0.98,201
pomelo,Line,SUPPORT,0.94,0.94,91.18,171164.01,413.72,0.88,0.91,93
pomelo,Module,SUPPORT,0.99,0.99,0.9,6.94,2.63,0.88,0.92,93
stylus,Line,SUPPORT,0.84,0.84,50.62,39711.3,199.28,0.75,0.76,162
stylus,Module,SUPPORT,0.89,0.89,2.15,69.93,8.36,0.77,0.81,162
ng-file-upload,Line,SUPPORT,0.57,0.56,1.27,75.89,8.71,0.96,0.97,224
ng-file-upload,Module,SUPPORT,0.72,0.72,0.11,0.48,0.7,0.96,0.98,224
fluentd,Line,SUPPORT,1.0,1.0,108.68,111284.49,333.59,0.68,0.72,217
fluentd,Module,SUPPORT,1.0,1.0,2.72,58.55,7.65,0.67,0.77,217
middleman,Line,SUPPORT,0.89,0.89,122.79,816953.2,903.85,0.82,0.84,284
middleman,Module,SUPPORT,0.91,0.91,5.5,753.87,27.46,0.83,0.86,284
fpm,Line,SUPPORT,0.86,0.85,88.43,124744.03,353.19,0.64,0.7,81
fpm,Module,SUPPORT,0.86,0.85,2.64,199.42,14.12,0.67,0.8,81
natural,Line,SUPPORT,0.92,0.91,13.18,3309.28,57.53,0.95,0.95,22
natural,Module,SUPPORT,0.93,0.92,0.53,3.2,1.79,0.91,0.91,22
jsdom,Line,OTHER,0.85,0.85,5466.73,1036449927.66,32193.94,0.16,0.3,246
jsdom,Module,OTHER,0.85,0.85,29.32,6667.23,81.65,0.36,0.57,246
systemjs,Line,OTHER,0.88,0.88,3923.19,74714186.01,8643.74,0.13,0.25,212
systemjs,Module,OTHER,0.95,0.95,37.64,8349.06,91.37,0.47,0.7,212
dat,Line,OTHER,0.32,0.3,16285.29,3071250503.46,55418.86,0.1,0.23,106
dat,Module,OTHER,0.91,0.91,100.86,103925.62,322.37,0.4,0.69,106
nightwatch,Line,OTHER,0.86,0.86,473.12,2845987.9,1687.01,0.28,0.38,174
nightwatch,Module,OTHER,0.96,0.96,12.44,1543.68,39.29,0.44,0.63,174
pomelo,Line,OTHER,0.99,0.99,213.98,329653.55,574.15,0.4,0.46,93
pomelo,Module,OTHER,0.99,0.99,9.3,705.69,26.56,0.41,0.71,93
stylus,Line,OTHER,0.8,0.8,355.8,2961048.3,1720.77,0.25,0.36,162
stylus,Module,OTHER,0.85,0.85,9.08,1232.49,35.11,0.38,0.55,162
karma,Line,OTHER,0.92,0.92,3446.91,74175077.8,8612.5,0.15,0.24,201
karma,Module,OTHER,0.9,0.9,46.12,11684.38,108.09,0.23,0.41,201
ng-file-upload,Line,OTHER,0.83,0.83,77.08,107322.18,327.6,0.43,0.54,224
ng-file-upload,Module,OTHER,0.91,0.91,4.13,526.44,22.94,0.68,0.77,224
fluentd,Line,OTHER,1.0,1.0,1866.81,27633132.36,5256.72,0.15,0.3,217
fluentd,Module,OTHER,1.0,1.0,67.95,29928.6,173.0,0.36,0.56,217
middleman,Line,OTHER,0.6,0.6,15499.35,2709933722.13,52057.02,0.12,0.15,284
middleman,Module,OTHER,0.82,0.82,389.41,3661291.12,1913.45,0.17,0.29,284
natural,Line,OTHER,0.9,0.88,19303.14,5760413103.67,75897.39,0.0,0.05,22
natural,Module,OTHER,0.92,0.91,27.32,7365.01,85.82,0.27,0.32,22
fpm,Line,OTHER,0.87,0.86,1011.36,16764360.47,4094.43,0.22,0.47,81
fpm,Module,OTHER,0.87,0.86,33.67,21719.99,147.38,0.49,0.79,81
core-js,Line,BUG,0.98,0.98,1222.17,21892439.25,4678.94,0.37,0.48,169
core-js,Module,BUG,0.98,0.98,73.93,75620.06,274.99,0.41,0.58,169
mathjs,Line,BUG,0.88,0.88,1567.25,61697512.71,7854.78,0.23,0.34,186
mathjs,Module,BUG,0.89,0.89,38.15,21736.31,147.43,0.29,0.45,186
vega,Line,BUG,0.81,0.81,1403.01,37965629.06,6161.63,0.46,0.54,147
vega,Module,BUG,0.94,0.94,13.65,3685.05,60.7,0.56,0.71,147
AutoMapper,Line,BUG,0.86,0.85,6348.87,455974229.94,21353.55,0.26,0.4,47
AutoMapper,Module,BUG,0.93,0.93,33.63,11548.25,107.46,0.45,0.6,47
mathjs,Line,DOCS,0.83,0.83,532.13,3157194.9,1776.85,0.68,0.69,186
mathjs,Module,DOCS,0.86,0.86,20.81,4677.29,68.39,0.73,0.79,186
core-js,Line,DOCS,0.98,0.98,3.33,273.22,16.53,0.93,0.97,169
core-js,Module,DOCS,0.97,0.97,0.17,1.78,1.34,0.95,0.98,169
AutoMapper,Line,DOCS,0.85,0.84,380.47,1267584.64,1125.87,0.77,0.77,47
AutoMapper,Module,DOCS,0.87,0.86,3.85,136.24,11.67,0.79,0.85,47
vega,Line,DOCS,0.83,0.83,20936.55,5485854939.26,74066.56,0.52,0.55,147
vega,Module,DOCS,0.83,0.83,26.7,12233.4,110.6,0.69,0.81,147
core-js,Line,REFACTOR,0.92,0.92,87.93,676666.65,822.6,0.97,0.97,169
core-js,Module,REFACTOR,1.0,1.0,3.76,369.25,19.22,0.97,0.98,169
mathjs,Line,REFACTOR,0.88,0.88,944.8,19726787.2,4441.48,0.88,0.89,186
mathjs,Module,REFACTOR,0.9,0.9,16.33,8824.5,93.94,0.88,0.89,186
vega,Line,REFACTOR,0.91,0.91,175.29,1797779.01,1340.81,0.91,0.93,147
vega,Module,REFACTOR,0.94,0.94,2.21,231.3,15.21,0.93,0.94,147
AutoMapper,Line,REFACTOR,0.87,0.86,114.03,120450.05,347.06,0.72,0.72,47
AutoMapper,Module,REFACTOR,0.89,0.88,2.32,44.81,6.69,0.68,0.77,47
core-js,Line,TESTING,0.99,0.99,2248.26,77455520.14,8800.88,0.69,0.7,169
core-js,Module,TESTING,0.99,0.99,36.71,22084.84,148.61,0.72,0.79,169
mathjs,Line,TESTING,0.85,0.85,702.19,4909556.22,2215.75,0.51,0.59,186
mathjs,Module,TESTING,0.83,0.83,23.99,7125.06,84.41,0.49,0.58,186
vega,Line,TESTING,0.88,0.88,19589.2,7870732101.99,88717.15,0.54,0.56,147
vega,Module,TESTING,0.9,0.9,33.0,12973.45,113.9,0.56,0.63,147
AutoMapper,Line,TESTING,0.83,0.82,21254.83,4941940721.91,70298.94,0.4,0.49,47
AutoMapper,Module,TESTING,0.86,0.85,74.45,53535.08,231.38,0.45,0.49,47
core-js,Line,FEATURE,0.98,0.98,148.56,341458.69,584.34,0.93,0.94,169
core-js,Module,FEATURE,0.98,0.98,23.48,7800.63,88.32,0.93,0.93,169
mathjs,Line,FEATURE,0.75,0.75,3.84,525.85,22.93,0.95,0.95,186
mathjs,Module,FEATURE,0.74,0.74,0.47,11.49,3.39,0.96,0.96,186
vega,Line,FEATURE,0.86,0.86,566.23,37340192.46,6110.66,0.97,0.97,147
vega,Module,FEATURE,0.87,0.87,2.23,546.58,23.38,0.97,0.97,147
AutoMapper,Line,FEATURE,0.85,0.84,1169.64,18279763.63,4275.48,0.91,0.94,47
AutoMapper,Module,FEATURE,0.93,0.93,1.59,49.05,7.0,0.94,0.94,47
core-js,Line,UPGRADE,0.99,0.99,1.18,32.13,5.67,0.92,0.98,169
core-js,Module,UPGRADE,0.99,0.99,0.23,1.06,1.03,0.92,0.97,169
mathjs,Line,UPGRADE,0.84,0.84,114.68,252560.76,502.55,0.88,0.89,186
mathjs,Module,UPGRADE,0.93,0.93,0.44,7.76,2.79,0.92,0.94,186
AutoMapper,Line,UPGRADE,0.81,0.8,4334.6,169675170.16,13025.94,0.7,0.7,47
AutoMapper,Module,UPGRADE,0.94,0.94,2.27,46.81,6.84,0.74,0.79,47
vega,Line,UPGRADE,0.88,0.88,11.9,16874.73,129.9,0.97,0.97,147
vega,Module,UPGRADE,0.88,0.88,0.75,54.63,7.39,0.97,0.97,147
core-js,Line,RELEASE,0.78,0.78,6.04,2633.58,51.32,0.98,0.98,169
core-js,Module,RELEASE,0.96,0.96,0.01,0.01,0.11,0.99,0.99,169
mathjs,Line,RELEASE,0.44,0.43,7346.98,320191028.47,17893.88,0.28,0.34,186
mathjs,Module,RELEASE,0.86,0.86,2.55,21.51,4.64,0.58,0.8,186
vega,Line,RELEASE,0.98,0.98,1940.54,24804969.12,4980.46,0.88,0.9,147
vega,Module,RELEASE,0.96,0.96,0.25,1.06,1.03,0.93,0.95,147
AutoMapper,Line,RELEASE,0.83,0.82,28.71,7656.97,87.5,0.81,0.83,47
AutoMapper,Module,RELEASE,0.88,0.87,0.73,7.08,2.66,0.79,0.83,47
core-js,Line,SUPPORT,0.88,0.88,162.75,895396.81,946.25,0.8,0.86,169
core-js,Module,SUPPORT,0.98,0.98,2.2,49.99,7.07,0.83,0.87,169
mathjs,Line,SUPPORT,0.86,0.86,150.21,313041.71,559.5,0.75,0.78,186
mathjs,Module,SUPPORT,0.94,0.94,8.39,744.55,27.29,0.73,0.77,186
vega,Line,SUPPORT,0.82,0.82,938.88,18041007.68,4247.47,0.83,0.84,147
vega,Module,SUPPORT,0.89,0.89,6.9,1593.96,39.92,0.84,0.86,147
AutoMapper,Line,SUPPORT,0.9,0.89,726.39,4481201.57,2116.88,0.57,0.57,47
AutoMapper,Module,SUPPORT,0.9,0.89,10.73,1193.19,34.54,0.6,0.66,47
core-js,Line,OTHER,0.97,0.97,5134.49,198308904.77,14082.22,0.26,0.41,169
core-js,Module,OTHER,0.98,0.98,279.56,486939.16,697.81,0.27,0.54,169
mathjs,Line,OTHER,0.88,0.88,8272.93,1064165427.4,32621.55,0.21,0.32,186
mathjs,Module,OTHER,0.86,0.86,139.12,252493.43,502.49,0.25,0.38,186
vega,Line,OTHER,0.92,0.92,22655.23,3575071408.42,59791.9,0.04,0.14,147
vega,Module,OTHER,0.91,0.91,226.55,625833.4,791.1,0.18,0.34,147
AutoMapper,Line,OTHER,0.86,0.85,34865.42,10397060317.31,101965.98,0.11,0.19,47
AutoMapper,Module,OTHER,0.92,0.91,269.6,550190.48,741.75,0.17,0.38,47
