Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
vega,Module,REFACTOR,0.93,0.91,20.43,2322.74,48.19,0.23,0.46,13
fluentd,Line,TESTING,0.99,0.99,1198.29,3328220.1,1824.34,0.29,0.4,92
fluentd,Module,TESTING,1.0,1.0,12.32,445.69,21.11,0.46,0.63,92
mathjs,Line,REFACTOR,0.9,0.87,7089.87,219847683.98,14827.26,0.22,0.22,9
mathjs,Module,REFACTOR,0.9,0.84,90.45,24366.17,156.1,0.0,0.22,9
dat,Line,SUPPORT,0.86,0.72,56.92,6758.53,82.21,0.0,0.4,5
dat,Module,SUPPORT,0.9,0.6,2.57,15.4,3.92,0.4,0.4,5
middleman,Line,TESTING,0.85,0.85,1220.26,17980703.38,4240.37,0.06,0.16,68
middleman,Module,TESTING,0.97,0.97,21.19,2371.59,48.7,0.09,0.25,68
core-js,Line,TESTING,0.99,0.99,7664.83,451292603.92,21243.65,0.52,0.58,33
core-js,Module,TESTING,0.99,0.99,175.91,155683.51,394.57,0.52,0.61,33
AutoMapper,Line,TESTING,0.84,0.82,48778.3,11261324021.66,106119.39,0.0,0.1,20
AutoMapper,Module,TESTING,0.86,0.83,161.66,119908.93,346.28,0.05,0.15,20
vega,Line,TESTING,0.83,0.81,68389.97,40405302914.9,201010.7,0.0,0.04,25
vega,Module,TESTING,0.89,0.87,82.28,53888.29,232.14,0.12,0.24,25
fluentd,Line,FEATURE,0.97,0.97,66.01,37146.68,192.73,0.76,0.81,21
fluentd,Module,FEATURE,0.98,0.98,1.5,11.11,3.33,0.81,0.86,21
mathjs,Line,TESTING,0.86,0.85,1428.03,7136099.49,2671.35,0.16,0.32,57
mathjs,Module,TESTING,0.83,0.82,64.39,20502.05,143.19,0.25,0.39,57
dat,Line,OTHER,0.32,0.3,16023.75,3198035564.94,56551.18,0.11,0.26,91
dat,Module,OTHER,0.89,0.89,108.23,117981.5,343.48,0.37,0.62,91
core-js,Line,FEATURE,0.96,0.94,742.54,2580125.56,1606.28,0.5,0.5,8
core-js,Module,FEATURE,0.92,0.86,149.31,83951.3,289.74,0.5,0.5,8
middleman,Line,FEATURE,0.98,0.98,286.62,235303.87,485.08,0.07,0.18,28
middleman,Module,FEATURE,1.0,1.0,18.51,1342.25,36.64,0.11,0.18,28
mathjs,Line,FEATURE,0.67,0.67,58.88,3518.06,59.31,0.0,0.0,3
mathjs,Module,FEATURE,0.73,1.54,0.77,0.63,0.79,0.0,0.0,3
vega,Line,FEATURE,0.86,0.72,21192.69,1166810995.34,34158.62,0.0,0.0,5
vega,Module,FEATURE,0.84,0.36,95.27,17917.15,133.85,0.0,0.0,5
mathjs,Line,UPGRADE,0.86,0.86,279.24,111195.09,333.46,0.0,0.0,3
mathjs,Module,UPGRADE,0.86,1.28,20.01,571.11,23.9,0.0,0.0,3
fluentd,Line,UPGRADE,0.98,0.98,9.9,236.22,15.37,0.65,0.87,23
fluentd,Module,UPGRADE,0.99,0.99,0.99,2.63,1.62,0.78,0.83,23
core-js,Line,UPGRADE,0.97,0.96,23.86,967.8,31.11,0.5,0.75,8
core-js,Module,UPGRADE,0.98,0.96,3.93,23.08,4.8,0.25,0.75,8
vega,Line,UPGRADE,0.84,0.73,278.36,432860.02,657.92,0.5,0.5,6
vega,Module,UPGRADE,0.83,0.57,18.3,1323.98,36.39,0.5,0.5,6
middleman,Line,UPGRADE,0.88,0.86,384.83,255302.74,505.27,0.17,0.28,18
middleman,Module,UPGRADE,0.94,0.93,7.51,92.9,9.64,0.33,0.44,18
mathjs,Line,RELEASE,0.33,0.23,29765.38,1938158773.63,44024.52,0.06,0.06,17
mathjs,Module,RELEASE,0.9,0.88,3.52,23.1,4.81,0.41,0.71,17
fluentd,Line,RELEASE,1.0,1.0,1.71,17.32,4.16,0.8,0.8,15
fluentd,Module,RELEASE,0.99,0.99,0.38,0.65,0.8,0.8,0.8,15
vega,Line,RELEASE,0.83,0.82,4854.86,63658995.47,7978.66,0.82,0.85,34
vega,Module,RELEASE,0.9,0.89,0.58,2.54,1.59,0.88,0.91,34
middleman,Line,RELEASE,0.49,0.44,42.24,3303.05,57.47,0.04,0.12,24
middleman,Module,RELEASE,0.88,0.86,1.6,6.5,2.55,0.29,0.46,24
mathjs,Line,SUPPORT,0.93,0.92,264.79,434209.57,658.95,0.05,0.41,22
mathjs,Module,SUPPORT,0.89,0.87,21.96,4678.74,68.4,0.18,0.36,22
fluentd,Line,SUPPORT,1.0,1.0,147.69,134396.33,366.6,0.51,0.64,81
fluentd,Module,SUPPORT,1.0,1.0,3.7,47.88,6.92,0.57,0.69,81
vega,Line,SUPPORT,0.83,0.81,7805.45,155943529.16,12487.74,0.0,0.1,21
vega,Module,SUPPORT,0.92,0.91,55.27,11087.66,105.3,0.0,0.1,21
middleman,Line,SUPPORT,0.85,0.84,610.75,4794555.76,2189.65,0.22,0.35,46
middleman,Module,SUPPORT,0.91,0.9,28.97,4063.26,63.74,0.13,0.28,46
mathjs,Line,OTHER,0.86,0.86,14543.83,1941986231.54,44067.97,0.1,0.16,100
mathjs,Module,OTHER,0.87,0.87,155.87,223642.06,472.91,0.12,0.27,100
fluentd,Line,OTHER,0.99,0.99,2123.51,28307109.23,5320.44,0.17,0.32,182
fluentd,Module,OTHER,1.0,1.0,68.05,32407.08,180.02,0.4,0.6,182
vega,Line,OTHER,0.94,0.94,35333.48,5676353711.23,75341.58,0.01,0.11,70
vega,Module,OTHER,0.89,0.88,335.19,1074241.28,1036.46,0.19,0.37,70
middleman,Line,OTHER,0.6,0.6,18416.68,3477474083.66,58970.11,0.06,0.11,232
middleman,Module,OTHER,0.87,0.87,394.02,4420261.18,2102.44,0.23,0.43,232
