Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
pandoc,Line,OTHER,0.98,0.98,2613.75,32426461.51,5694.42,0.17,0.31,133,3,0.301
pandoc,Module,OTHER,0.98,0.98,80.48,23711.96,153.99,0.15,0.32,133,3,0.301
jsdom,Line,BUG,0.4,0.39,291.92,880030.02,938.1,0.05,0.12,227,19,0.509
jsdom,Module,BUG,0.75,0.75,5.82,259.71,16.12,0.21,0.35,227,19,0.509
browser-sync,Line,FEATURE,0.3,0.29,1.58,92.13,9.6,0.01,0.01,185,34,0.673
browser-sync,Module,FEATURE,0.37,0.36,0.13,0.45,0.67,0.0,0.0,185,34,0.673
generator-jhipster,Line,FEATURE,0.23,0.22,89.71,133279.24,365.07,0.0,0.02,202,5,0.621
generator-jhipster,Module,FEATURE,0.24,0.23,2.09,43.29,6.58,0.0,0.01,202,5,0.621
karma,Line,DOCS,0.13,0.12,364.6,1021152.51,1010.52,0.04,0.09,191,10,0.478
karma,Module,DOCS,0.47,0.46,12.98,811.72,28.49,0.05,0.13,191,10,0.478
swagger-ui,Line,RELEASE,0.24,0.23,7685.59,2045520726.62,45227.43,0.01,0.02,168,21,0.606
swagger-ui,Module,RELEASE,0.73,0.73,15.77,3920.49,62.61,0.11,0.16,168,21,0.606
jsdom,Line,DOCS,0.41,0.4,1.45,50.02,7.07,0.0,0.01,227,19,0.669
jsdom,Module,DOCS,0.65,0.65,0.1,0.18,0.42,0.01,0.01,227,19,0.669
browser-sync,Line,UPGRADE,0.86,0.86,1.51,329.4,18.15,0.0,0.0,185,34,0.677
browser-sync,Module,UPGRADE,0.9,0.9,0.3,12.05,3.47,0.0,0.0,185,34,0.677
generator-jhipster,Line,UPGRADE,0.21,0.2,181.11,573166.26,757.08,0.05,0.08,202,5,0.456
generator-jhipster,Module,UPGRADE,0.77,0.77,6.43,335.39,18.31,0.09,0.2,202,5,0.456
karma,Line,REFACTOR,0.59,0.59,632.81,4750607.3,2179.59,0.04,0.08,191,10,0.575
karma,Module,REFACTOR,0.69,0.69,15.44,2040.05,45.17,0.03,0.07,191,10,0.575
swagger-ui,Line,SUPPORT,0.0,-0.01,94.04,177418.12,421.21,0.01,0.02,168,21,0.638
swagger-ui,Module,SUPPORT,0.05,0.03,2.58,36.87,6.07,0.01,0.04,168,21,0.638
jsdom,Line,REFACTOR,0.29,0.28,53.62,115862.47,340.39,0.01,0.02,227,19,0.667
jsdom,Module,REFACTOR,0.5,0.49,0.51,9.16,3.03,0.0,0.01,227,19,0.667
browser-sync,Line,RELEASE,0.63,0.63,1.3,133.72,11.56,0.0,0.01,185,34,0.676
browser-sync,Module,RELEASE,0.87,0.87,0.11,0.64,0.8,0.0,0.0,185,34,0.676
generator-jhipster,Line,RELEASE,0.09,0.08,6.87,423.55,20.58,0.06,0.12,202,5,0.452
generator-jhipster,Module,RELEASE,0.34,0.33,1.33,8.93,2.99,0.26,0.36,202,5,0.452
karma,Line,TESTING,0.31,0.3,491.68,2367654.69,1538.72,0.03,0.07,191,10,0.521
karma,Module,TESTING,0.38,0.37,9.98,649.7,25.49,0.04,0.12,191,10,0.521
swagger-ui,Line,OTHER,0.02,0.01,17593.19,2840097968.86,53292.57,0.0,0.07,168,21,0.347
swagger-ui,Module,OTHER,0.12,0.1,287.38,202002.82,449.45,0.04,0.08,168,21,0.347
jsdom,Line,TESTING,0.1,0.09,61407.55,38340480299.18,195807.25,0.0,0.01,227,19,0.568
jsdom,Module,TESTING,0.13,0.12,27.1,9215.55,96.0,0.03,0.07,227,19,0.568
browser-sync,Line,SUPPORT,0.61,0.61,23.77,49827.58,223.22,0.0,0.01,185,34,0.671
browser-sync,Module,SUPPORT,0.77,0.77,0.93,83.9,9.16,0.0,0.01,185,34,0.671
generator-jhipster,Line,SUPPORT,0.25,0.24,375.25,1307552.92,1143.48,0.04,0.12,202,5,0.531
generator-jhipster,Module,SUPPORT,0.6,0.59,22.65,7651.86,87.47,0.07,0.14,202,5,0.531
karma,Line,FEATURE,0.37,0.36,470.58,2082165.07,1442.97,0.05,0.11,191,10,0.491
karma,Module,FEATURE,0.49,0.48,21.75,4715.62,68.67,0.05,0.14,191,10,0.491
jsdom,Line,FEATURE,0.56,0.56,9.94,2509.82,50.1,0.01,0.01,227,19,0.667
jsdom,Module,FEATURE,0.56,0.55,0.56,7.31,2.7,0.0,0.01,227,19,0.667
browser-sync,Line,OTHER,0.06,0.05,224.0,361337.97,601.11,0.02,0.05,185,34,0.575
browser-sync,Module,OTHER,0.22,0.21,14.69,783.91,28.0,0.05,0.06,185,34,0.575
generator-jhipster,Line,OTHER,0.66,0.66,3968.82,85419673.96,9242.28,0.1,0.23,202,5,0.197
generator-jhipster,Module,OTHER,0.81,0.81,213.03,194618.21,441.16,0.08,0.19,202,5,0.197
karma,Line,UPGRADE,0.32,0.31,97.98,193319.2,439.68,0.01,0.02,191,10,0.61
karma,Module,UPGRADE,0.36,0.35,5.63,1416.76,37.64,0.01,0.02,191,10,0.61
jsdom,Line,UPGRADE,0.48,0.48,109.05,973508.52,986.67,0.0,0.0,227,19,0.663
jsdom,Module,UPGRADE,0.62,0.61,4.0,648.75,25.47,0.0,0.01,227,19,0.663
karma,Line,RELEASE,0.64,0.64,38.7,11492.35,107.2,0.22,0.4,191,10,0.385
karma,Module,RELEASE,0.7,0.7,3.88,131.78,11.48,0.35,0.46,191,10,0.385
jsdom,Line,RELEASE,0.76,0.76,1.29,175.83,13.26,0.0,0.0,227,19,0.678
jsdom,Module,RELEASE,0.99,0.99,0.03,0.08,0.28,0.01,0.01,227,19,0.678
karma,Line,SUPPORT,0.93,0.93,7.77,6147.08,78.4,0.01,0.01,191,10,0.67
karma,Module,SUPPORT,1.0,1.0,0.39,15.35,3.92,0.01,0.03,191,10,0.67
jsdom,Line,SUPPORT,0.11,0.1,98.83,105808.53,325.28,0.02,0.03,227,19,0.641
jsdom,Module,SUPPORT,0.41,0.4,2.23,50.58,7.11,0.03,0.06,227,19,0.641
karma,Line,OTHER,0.34,0.33,3447.49,74242124.63,8616.39,0.05,0.1,191,10,0.293
karma,Module,OTHER,0.32,0.31,61.13,25374.5,159.29,0.05,0.1,191,10,0.293
jsdom,Line,OTHER,0.49,0.49,10229.6,1356577587.71,36831.75,0.03,0.05,227,19,0.457
jsdom,Module,OTHER,0.4,0.39,32.64,7347.3,85.72,0.19,0.34,227,19,0.457
stylus,Line,BUG,0.23,0.22,228.25,3503909.78,1871.87,0.15,0.35,162,0,0.462
stylus,Module,BUG,0.77,0.77,6.66,1390.13,37.28,0.35,0.57,162,0,0.462
pomelo,Line,BUG,0.92,0.92,28.61,3714.76,60.95,0.2,0.3,92,1,0.481
pomelo,Module,BUG,0.96,0.96,2.09,16.93,4.11,0.25,0.32,92,1,0.481
stylus,Line,DOCS,0.96,0.96,973.56,28679855.76,5355.36,0.0,0.01,162,0,0.608
stylus,Module,DOCS,0.97,0.97,7.03,1887.31,43.44,0.02,0.05,162,0,0.608
pomelo,Line,DOCS,1.0,1.0,0.0,0.0,0.0,,,92,1,0.682
pomelo,Module,DOCS,1.0,1.0,0.0,0.0,0.0,,,92,1,0.682
stylus,Line,REFACTOR,0.43,0.42,19.3,3635.1,60.29,0.01,0.02,162,0,0.632
stylus,Module,REFACTOR,0.68,0.67,0.65,2.28,1.51,0.02,0.07,162,0,0.632
systemjs,Line,BUG,0.24,0.23,389.49,3179221.42,1783.04,0.06,0.16,202,10,0.382
systemjs,Module,BUG,0.57,0.56,30.38,6057.34,77.83,0.15,0.26,202,10,0.382
pomelo,Line,REFACTOR,0.92,0.92,40.52,14278.65,119.49,0.05,0.07,92,1,0.637
pomelo,Module,REFACTOR,0.96,0.96,0.43,1.55,1.25,0.07,0.08,92,1,0.637
systemjs,Line,DOCS,0.43,0.42,154.01,394464.51,628.06,0.0,0.02,202,10,0.606
systemjs,Module,DOCS,0.6,0.59,2.5,46.56,6.82,0.05,0.09,202,10,0.606
stylus,Line,TESTING,0.49,0.48,25.34,5613.45,74.92,0.04,0.1,162,0,0.603
stylus,Module,TESTING,0.31,0.3,4.29,309.85,17.6,0.1,0.13,162,0,0.603
pomelo,Line,TESTING,0.9,0.9,19.85,2871.68,53.59,0.08,0.13,92,1,0.616
pomelo,Module,TESTING,0.87,0.87,0.63,2.26,1.5,0.14,0.17,92,1,0.616
stylus,Line,FEATURE,0.03,0.02,8.05,1948.29,44.14,0.01,0.01,162,0,0.653
stylus,Module,FEATURE,0.04,0.02,0.33,2.22,1.49,0.0,0.0,162,0,0.653
systemjs,Line,REFACTOR,0.96,0.96,27.24,14702.16,121.25,0.02,0.03,202,10,0.656
systemjs,Module,REFACTOR,0.97,0.97,0.7,6.72,2.59,0.02,0.03,202,10,0.656
pomelo,Line,FEATURE,0.94,0.94,9.43,715.07,26.74,0.08,0.09,92,1,0.65
pomelo,Module,FEATURE,0.97,0.97,0.23,0.25,0.5,0.09,0.1,92,1,0.65
fpm,Line,BUG,0.93,0.93,83.91,32525.38,180.35,0.12,0.2,81,0,0.382
fpm,Module,BUG,0.87,0.86,9.8,667.71,25.84,0.15,0.26,81,0,0.382
stylus,Line,UPGRADE,0.66,0.66,0.22,3.13,1.77,0.0,0.01,162,0,0.676
stylus,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,0.02,0.02,162,0,0.676
systemjs,Line,TESTING,0.67,0.67,7629.04,350383911.02,18718.54,0.0,0.01,202,10,0.563
systemjs,Module,TESTING,0.57,0.56,272.44,343263.0,585.89,0.0,0.01,202,10,0.563
pomelo,Line,UPGRADE,0.03,0.01,101.95,165245.05,406.5,0.05,0.11,92,1,0.505
pomelo,Module,UPGRADE,1.0,1.0,0.72,1.47,1.21,0.5,0.6,92,1,0.505
fpm,Line,DOCS,0.59,0.58,59.61,114893.61,338.96,0.01,0.04,81,0,0.644
fpm,Module,DOCS,0.71,0.7,1.66,53.72,7.33,0.0,0.02,81,0,0.644
stylus,Line,RELEASE,0.42,0.41,2.65,83.48,9.14,0.4,0.57,162,0,0.542
stylus,Module,RELEASE,0.23,0.22,0.85,13.72,3.7,0.39,0.58,162,0,0.542
systemjs,Line,FEATURE,0.94,0.94,2.18,620.76,24.92,0.0,0.0,202,10,0.671
systemjs,Module,FEATURE,0.83,0.83,0.24,4.2,2.05,0.0,0.0,202,10,0.671
pomelo,Line,RELEASE,0.92,0.92,0.8,38.7,6.22,0.08,0.09,92,1,0.657
pomelo,Module,RELEASE,1.0,1.0,0.01,0.01,0.1,0.1,0.11,92,1,0.657
nightwatch,Line,BUG,0.15,0.14,244.96,206474.39,454.39,0.06,0.13,174,0,0.49
nightwatch,Module,BUG,0.41,0.4,7.6,247.88,15.74,0.18,0.31,174,0,0.49
ng-file-upload,Line,BUG,0.17,0.16,130.52,259418.03,509.33,0.06,0.1,219,5,0.589
ng-file-upload,Module,BUG,0.54,0.53,4.42,101.45,10.07,0.05,0.16,219,5,0.589
fpm,Line,REFACTOR,0.9,0.9,362.48,6932198.72,2632.91,0.0,0.0,81,0,0.657
fpm,Module,REFACTOR,0.94,0.94,7.46,2841.9,53.31,0.0,0.0,81,0,0.657
stylus,Line,SUPPORT,0.29,0.28,46.79,26595.71,163.08,0.03,0.06,162,0,0.612
stylus,Module,SUPPORT,0.43,0.42,2.93,56.36,7.51,0.06,0.1,162,0,0.612
systemjs,Line,UPGRADE,0.61,0.61,1845.64,81240206.5,9013.33,0.0,0.0,202,10,0.661
systemjs,Module,UPGRADE,0.64,0.63,12.11,1600.56,40.01,0.0,0.0,202,10,0.661
pomelo,Line,SUPPORT,0.42,0.41,193.11,382254.1,618.27,0.01,0.03,92,1,0.625
pomelo,Module,SUPPORT,0.96,0.96,0.57,1.81,1.35,0.09,0.12,92,1,0.625
nightwatch,Line,DOCS,0.23,0.22,80.2,179612.23,423.81,0.02,0.02,174,0,0.651
nightwatch,Module,DOCS,0.45,0.44,1.09,14.48,3.81,0.02,0.05,174,0,0.651
ng-file-upload,Line,DOCS,1.0,1.0,0.02,0.07,0.27,0.0,0.0,219,5,0.681
ng-file-upload,Module,DOCS,1.0,1.0,0.0,0.0,0.07,0.0,0.0,219,5,0.681
fpm,Line,TESTING,0.97,0.97,51.3,36703.01,191.58,0.04,0.1,81,0,0.567
fpm,Module,TESTING,0.99,0.99,1.7,40.4,6.36,0.09,0.21,81,0,0.567
stylus,Line,OTHER,0.5,0.49,562.01,2625665.23,1620.39,0.02,0.07,162,0,0.473
stylus,Module,OTHER,0.63,0.62,17.32,6103.44,78.12,0.09,0.22,162,0,0.473
systemjs,Line,RELEASE,0.46,0.45,3.5,348.02,18.66,0.01,0.01,202,10,0.666
systemjs,Module,RELEASE,0.73,0.73,0.45,2.92,1.71,0.0,0.0,202,10,0.666
pomelo,Line,OTHER,0.95,0.95,204.67,121281.78,348.26,0.15,0.34,92,1,0.362
pomelo,Module,OTHER,0.98,0.98,7.83,171.28,13.09,0.24,0.38,92,1,0.362
nightwatch,Line,REFACTOR,0.8,0.8,528.3,3074472.63,1753.42,0.01,0.02,174,0,0.639
nightwatch,Module,REFACTOR,0.83,0.83,5.77,131.91,11.49,0.02,0.03,174,0,0.639
ng-file-upload,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
ng-file-upload,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
natural,Line,BUG,0.99,0.99,2312.73,71292044.9,8443.46,0.0,0.0,22,0,0.475
natural,Module,BUG,0.98,0.98,5.29,115.74,10.76,0.23,0.27,22,0,0.475
fpm,Line,FEATURE,0.68,0.67,36.11,27875.61,166.96,0.0,0.0,81,0,0.622
fpm,Module,FEATURE,0.68,0.67,1.65,62.77,7.92,0.0,0.01,81,0,0.622
systemjs,Line,SUPPORT,0.17,0.16,459.59,4643172.97,2154.8,0.02,0.03,202,10,0.544
systemjs,Module,SUPPORT,0.62,0.61,9.31,578.93,24.06,0.05,0.1,202,10,0.544
natural,Line,DOCS,0.79,0.77,30.71,7181.23,84.74,0.0,0.09,22,0,0.614
natural,Module,DOCS,0.9,0.88,2.96,115.03,10.73,0.0,0.05,22,0,0.614
dat,Line,BUG,0.24,0.23,655.0,2766284.9,1663.22,0.0,0.0,106,0,0.528
dat,Module,BUG,0.78,0.77,18.15,2619.88,51.18,0.08,0.1,106,0,0.528
nightwatch,Line,TESTING,0.09,0.08,1365.48,38489490.95,6203.99,0.01,0.02,174,0,0.584
nightwatch,Module,TESTING,0.11,0.09,22.36,10215.36,101.07,0.05,0.06,174,0,0.584
ng-file-upload,Line,TESTING,1.0,1.0,0.02,0.11,0.34,0.0,0.0,219,5,0.681
ng-file-upload,Module,TESTING,1.0,1.0,0.01,0.02,0.14,0.0,0.0,219,5,0.681
fpm,Line,UPGRADE,0.94,0.94,13.81,1508.33,38.84,0.09,0.19,81,0,0.581
fpm,Module,UPGRADE,1.0,1.0,0.46,2.69,1.64,0.28,0.35,81,0,0.581
systemjs,Line,OTHER,0.42,0.41,3102.71,54064807.95,7352.88,0.07,0.15,202,10,0.236
systemjs,Module,OTHER,0.77,0.77,63.26,16060.25,126.73,0.33,0.6,202,10,0.236
natural,Line,REFACTOR,1.0,1.0,343.97,2517420.74,1586.64,0.0,0.0,22,0,0.651
natural,Module,REFACTOR,1.0,1.0,18.75,7476.8,86.47,0.0,0.0,22,0,0.651
nightwatch,Line,FEATURE,0.09,0.08,1.97,183.44,13.54,0.0,0.0,174,0,0.653
nightwatch,Module,FEATURE,0.17,0.16,0.11,0.32,0.57,0.0,0.0,174,0,0.653
ng-file-upload,Line,FEATURE,0.85,0.85,4.69,1573.27,39.66,0.0,0.0,219,5,0.679
ng-file-upload,Module,FEATURE,0.82,0.82,0.11,0.9,0.95,0.0,0.0,219,5,0.679
dat,Line,DOCS,0.64,0.63,782.18,10729915.09,3275.65,0.01,0.03,106,0,0.639
dat,Module,DOCS,0.63,0.62,19.03,5783.63,76.05,0.02,0.04,106,0,0.639
natural,Line,TESTING,1.0,1.0,1110.79,22067163.27,4697.57,0.0,0.0,22,0,0.599
natural,Module,TESTING,1.0,1.0,0.56,1.9,1.38,0.09,0.23,22,0,0.599
fpm,Line,RELEASE,0.95,0.95,2.66,94.29,9.71,0.07,0.11,81,0,0.614
fpm,Module,RELEASE,0.99,0.99,0.28,0.96,0.98,0.07,0.23,81,0,0.614
nightwatch,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,174,0,0.682
nightwatch,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,174,0,0.682
ng-file-upload,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
ng-file-upload,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
natural,Line,FEATURE,1.0,1.0,6509.29,927085208.45,30448.07,0.0,0.0,22,0,0.651
natural,Module,FEATURE,1.0,1.0,65.1,92458.29,304.07,0.0,0.0,22,0,0.651
dat,Line,REFACTOR,0.98,0.98,7.9,2630.95,51.29,0.01,0.02,106,0,0.669
dat,Module,REFACTOR,0.97,0.97,0.51,10.8,3.29,0.0,0.02,106,0,0.669
fpm,Line,SUPPORT,0.93,0.93,111.21,138167.58,371.71,0.04,0.12,81,0,0.552
fpm,Module,SUPPORT,0.95,0.95,3.55,220.24,14.84,0.05,0.19,81,0,0.552
natural,Line,UPGRADE,1.0,1.0,0.14,0.41,0.64,0.0,0.0,22,0,0.671
natural,Module,UPGRADE,1.0,1.0,0.05,0.05,0.21,0.0,0.0,22,0,0.671
ng-file-upload,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
ng-file-upload,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,219,5,0.682
nightwatch,Line,RELEASE,0.01,-0.0,3.5,774.75,27.83,0.0,0.0,174,0,0.672
nightwatch,Module,RELEASE,0.02,0.0,0.28,4.57,2.14,0.0,0.0,174,0,0.672
dat,Line,TESTING,0.31,0.3,3433.87,211370408.48,14538.58,0.0,0.01,106,0,0.624
dat,Module,TESTING,0.47,0.45,39.4,22875.97,151.25,0.0,0.02,106,0,0.624
natural,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,22,0,0.682
natural,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,22,0,0.682
fpm,Line,OTHER,0.8,0.79,767.74,4768510.26,2183.69,0.11,0.2,81,0,0.269
fpm,Module,OTHER,0.88,0.88,32.31,9696.59,98.47,0.32,0.41,81,0,0.269
ng-file-upload,Line,SUPPORT,0.36,0.35,2.56,264.17,16.25,0.0,0.0,219,5,0.674
ng-file-upload,Module,SUPPORT,0.43,0.42,0.27,2.55,1.6,0.0,0.01,219,5,0.674
natural,Line,SUPPORT,1.0,1.0,121.11,267054.7,516.77,0.0,0.0,22,0,0.651
natural,Module,SUPPORT,1.0,1.0,1.93,67.99,8.25,0.0,0.0,22,0,0.651
nightwatch,Line,SUPPORT,0.17,0.16,74.62,56536.03,237.77,0.01,0.02,174,0,0.643
nightwatch,Module,SUPPORT,0.34,0.33,1.61,17.76,4.21,0.03,0.05,174,0,0.643
dat,Line,FEATURE,1.0,1.0,0.28,6.31,2.51,0.0,0.0,106,0,0.678
dat,Module,FEATURE,1.0,1.0,0.07,0.39,0.63,0.0,0.0,106,0,0.678
natural,Line,OTHER,0.99,0.99,17845.99,2480488876.08,49804.51,0.0,0.0,22,0,0.386
natural,Module,OTHER,0.97,0.96,12.54,585.82,24.2,0.23,0.27,22,0,0.386
ng-file-upload,Line,OTHER,0.09,0.08,187.02,1061397.88,1030.24,0.03,0.09,219,5,0.53
ng-file-upload,Module,OTHER,0.86,0.86,6.37,912.99,30.22,0.11,0.24,219,5,0.53
nightwatch,Line,OTHER,0.42,0.41,495.27,3119595.94,1766.24,0.05,0.14,174,0,0.409
nightwatch,Module,OTHER,0.89,0.89,10.54,892.52,29.88,0.18,0.33,174,0,0.409
dat,Line,UPGRADE,1.0,1.0,1273.41,93015293.38,9644.44,0.0,0.0,106,0,0.652
dat,Module,UPGRADE,1.0,1.0,29.44,49705.87,222.95,0.0,0.01,106,0,0.652
dat,Line,RELEASE,0.7,0.69,8.5,7288.07,85.37,0.0,0.0,106,0,0.675
dat,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,0.03,0.03,106,0,0.675
dat,Line,SUPPORT,1.0,1.0,27.07,39285.06,198.2,0.01,0.02,106,0,0.665
dat,Module,SUPPORT,1.0,1.0,4.46,1241.11,35.23,0.0,0.01,106,0,0.665
dat,Line,OTHER,0.09,0.07,13764.21,2198974815.54,46893.23,0.0,0.01,106,0,0.376
dat,Module,OTHER,0.62,0.61,99.74,72741.29,269.71,0.08,0.15,106,0,0.376
middleman,Line,BUG,0.24,0.23,33.94,14375.21,119.9,0.08,0.14,189,95,0.533
middleman,Module,BUG,0.61,0.6,2.36,26.53,5.15,0.1,0.21,189,95,0.533
fluentd,Line,BUG,0.96,0.96,402.38,837943.44,915.39,0.16,0.24,194,23,0.325
fluentd,Module,BUG,0.97,0.97,20.8,1690.32,41.11,0.16,0.26,194,23,0.325
middleman,Line,DOCS,1.0,1.0,57.11,325540.75,570.56,0.0,0.0,189,95,0.679
middleman,Module,DOCS,1.0,1.0,2.31,560.04,23.67,0.0,0.0,189,95,0.679
fluentd,Line,DOCS,0.55,0.55,0.1,0.59,0.77,0.0,0.0,194,23,0.677
fluentd,Module,DOCS,0.76,0.76,0.03,0.08,0.29,0.0,0.01,194,23,0.677
middleman,Line,REFACTOR,1.0,1.0,17.46,29082.46,170.54,0.0,0.0,189,95,0.679
middleman,Module,REFACTOR,1.0,1.0,0.35,11.97,3.46,0.0,0.0,189,95,0.679
core-js,Line,BUG,0.89,0.89,962.57,9238734.91,3039.53,0.09,0.15,142,27,0.423
core-js,Module,BUG,0.94,0.94,54.36,25418.7,159.43,0.19,0.35,142,27,0.423
fluentd,Line,REFACTOR,0.8,0.8,20.14,26552.91,162.95,0.05,0.07,194,23,0.637
fluentd,Module,REFACTOR,0.85,0.85,0.6,23.93,4.89,0.03,0.05,194,23,0.637
middleman,Line,TESTING,0.17,0.16,28.62,6559.81,80.99,0.03,0.05,189,95,0.622
middleman,Module,TESTING,0.24,0.23,1.76,25.65,5.06,0.03,0.05,189,95,0.622
core-js,Line,DOCS,0.94,0.94,3.99,295.1,17.18,0.03,0.04,142,27,0.655
core-js,Module,DOCS,0.78,0.78,0.73,7.4,2.72,0.0,0.01,142,27,0.655
fluentd,Line,TESTING,0.96,0.96,648.48,1764761.93,1328.44,0.1,0.18,194,23,0.448
fluentd,Module,TESTING,0.97,0.97,9.34,344.72,18.57,0.11,0.25,194,23,0.448
middleman,Line,FEATURE,0.08,0.07,6.6,748.19,27.35,0.01,0.01,189,95,0.661
middleman,Module,FEATURE,0.12,0.11,0.41,2.01,1.42,0.01,0.01,189,95,0.661
core-js,Line,REFACTOR,0.72,0.72,163.24,827635.4,909.74,0.04,0.05,142,27,0.661
core-js,Module,REFACTOR,0.99,0.99,9.69,903.69,30.06,0.04,0.04,142,27,0.661
fluentd,Line,FEATURE,0.72,0.72,50.15,16760.39,129.46,0.07,0.12,194,23,0.608
fluentd,Module,FEATURE,0.81,0.81,1.07,5.28,2.3,0.04,0.08,194,23,0.608
middleman,Line,UPGRADE,0.33,0.32,208.15,2416680.89,1554.57,0.0,0.0,189,95,0.671
middleman,Module,UPGRADE,0.39,0.38,2.2,253.36,15.92,0.0,0.01,189,95,0.671
core-js,Line,TESTING,0.99,0.99,1545.64,18253491.15,4272.41,0.07,0.1,142,27,0.565
core-js,Module,TESTING,0.99,0.99,18.11,1505.45,38.8,0.1,0.12,142,27,0.565
fluentd,Line,UPGRADE,0.99,0.99,0.66,6.17,2.48,0.08,0.08,194,23,0.628
fluentd,Module,UPGRADE,1.0,1.0,0.03,0.02,0.13,0.08,0.09,194,23,0.628
vega,Line,BUG,0.82,0.82,1553.81,24201870.02,4919.54,0.04,0.06,95,52,0.455
vega,Module,BUG,0.9,0.9,10.96,1045.47,32.33,0.15,0.28,95,52,0.455
middleman,Line,RELEASE,0.4,0.39,4.34,251.85,15.87,0.0,0.0,189,95,0.664
middleman,Module,RELEASE,0.63,0.62,0.2,0.39,0.62,0.01,0.03,189,95,0.664
core-js,Line,FEATURE,0.88,0.88,669.98,28100141.83,5300.96,0.01,0.04,142,27,0.657
core-js,Module,FEATURE,0.87,0.87,89.52,485563.69,696.82,0.01,0.04,142,27,0.657
fluentd,Line,RELEASE,0.91,0.91,0.95,11.96,3.46,0.04,0.05,194,23,0.636
fluentd,Module,RELEASE,0.9,0.9,0.17,0.32,0.57,0.04,0.05,194,23,0.636
vega,Line,DOCS,0.2,0.18,1143.64,6555895.56,2560.45,0.04,0.07,95,52,0.512
vega,Module,DOCS,0.92,0.92,3.7,45.07,6.71,0.19,0.33,95,52,0.512
middleman,Line,SUPPORT,0.02,0.01,192.09,1249437.9,1117.78,0.01,0.01,189,95,0.65
middleman,Module,SUPPORT,0.12,0.11,3.24,191.09,13.82,0.02,0.03,189,95,0.65
AutoMapper,Line,BUG,0.03,-0.02,7352.29,452078395.52,21262.14,0.02,0.02,44,3,0.37
AutoMapper,Module,BUG,0.81,0.8,58.97,23396.85,152.96,0.11,0.2,44,3,0.37
core-js,Line,UPGRADE,0.98,0.98,1.41,20.48,4.53,0.04,0.09,142,27,0.65
core-js,Module,UPGRADE,0.99,0.99,0.12,0.11,0.33,0.07,0.1,142,27,0.65
fluentd,Line,SUPPORT,0.95,0.95,178.32,70519.82,265.56,0.1,0.15,194,23,0.493
fluentd,Module,SUPPORT,0.91,0.91,5.88,65.34,8.08,0.13,0.19,194,23,0.493
mathjs,Line,BUG,0.01,-0.0,1800.92,66670967.52,8165.23,0.06,0.1,180,6,0.395
mathjs,Module,BUG,0.03,0.01,39.41,24532.73,156.63,0.07,0.17,180,6,0.395
AutoMapper,Line,DOCS,0.44,0.41,5777.23,666454636.88,25815.78,0.0,0.0,44,3,0.599
AutoMapper,Module,DOCS,0.37,0.32,57.88,47150.35,217.14,0.02,0.02,44,3,0.599
vega,Line,REFACTOR,0.97,0.97,326.33,2476070.33,1573.55,0.0,0.0,95,52,0.66
vega,Module,REFACTOR,0.94,0.94,1.6,21.53,4.64,0.01,0.03,95,52,0.66
middleman,Line,OTHER,0.0,-0.01,12951.42,1965815045.54,44337.51,0.0,0.02,189,95,0.43
middleman,Module,OTHER,0.14,0.13,190.88,261536.17,511.41,0.01,0.03,189,95,0.43
core-js,Line,RELEASE,0.98,0.98,4.89,2331.38,48.28,0.01,0.01,142,27,0.677
core-js,Module,RELEASE,0.93,0.93,0.02,0.01,0.11,0.0,0.0,142,27,0.677
fluentd,Line,OTHER,0.93,0.93,2227.14,22651716.57,4759.38,0.11,0.25,194,23,0.256
fluentd,Module,OTHER,0.94,0.94,78.75,22416.75,149.72,0.12,0.22,194,23,0.256
mathjs,Line,DOCS,0.06,0.05,528.62,6536155.91,2556.59,0.03,0.07,180,6,0.591
mathjs,Module,DOCS,0.12,0.1,22.69,10508.43,102.51,0.04,0.08,180,6,0.591
AutoMapper,Line,REFACTOR,0.82,0.81,126.86,69427.09,263.49,0.05,0.07,44,3,0.582
AutoMapper,Module,REFACTOR,0.87,0.86,2.1,11.41,3.38,0.07,0.09,44,3,0.582
vega,Line,TESTING,0.13,0.11,8888.36,847909279.81,29118.88,0.0,0.02,95,52,0.541
vega,Module,TESTING,0.47,0.45,13.68,1844.8,42.95,0.03,0.07,95,52,0.541
core-js,Line,SUPPORT,0.05,0.04,192.24,883967.99,940.2,0.01,0.06,142,27,0.625
core-js,Module,SUPPORT,0.82,0.82,3.98,77.62,8.81,0.01,0.08,142,27,0.625
