Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
nightwatch,Line,FEATURE,0.93,0.93,0.36,14.31,3.78,0.3,0.4,174
nightwatch,Module,FEATURE,0.96,0.96,0.02,0.01,0.11,0.3,0.4,174
dat,Line,FEATURE,0.81,0.8,0.06,0.18,0.43,0.0,0.0,106
dat,Module,FEATURE,0.81,0.8,0.01,0.01,0.11,0.0,0.0,106
systemjs,Line,RELEASE,0.91,0.91,2.03,226.06,15.04,0.18,0.27,212
systemjs,Module,RELEASE,0.96,0.96,0.19,1.95,1.4,0.27,0.36,212
fpm,Line,RELEASE,0.91,0.9,2.21,240.83,15.52,0.53,0.67,81
fpm,Module,RELEASE,0.89,0.88,0.55,11.31,3.36,0.45,0.55,81
middleman,Line,REFACTOR,0.83,0.83,905.85,21795248.8,4668.54,0.25,0.35,284
middleman,Module,REFACTOR,0.83,0.83,27.06,19526.09,139.74,0.1,0.15,284
stylus,Line,OTHER,0.87,0.87,186.62,1967878.44,1402.81,0.89,0.91,162
stylus,Module,OTHER,0.9,0.9,6.67,922.06,30.37,0.6,0.73,162
natural,Line,UPGRADE,0.9,0.87,0.14,0.41,0.64,0.0,0.0,22
natural,Module,UPGRADE,0.9,0.87,0.05,0.05,0.21,0.0,0.0,22
dat,Line,UPGRADE,0.86,0.85,935.57,92371995.44,9611.04,0.19,0.31,106
dat,Module,UPGRADE,0.86,0.85,22.33,52321.75,228.74,0.56,0.75,106
fluentd,Line,BUG,1.0,1.0,187.34,799259.4,894.01,0.86,0.9,217
fluentd,Module,BUG,1.0,1.0,13.55,2048.14,45.26,0.51,0.71,217
systemjs,Line,SUPPORT,0.97,0.97,355.7,3143735.13,1773.06,0.63,0.72,212
systemjs,Module,SUPPORT,0.96,0.96,2.98,165.06,12.85,0.33,0.59,212
fpm,Line,SUPPORT,0.91,0.9,44.06,98855.47,314.41,0.54,0.58,81
fpm,Module,SUPPORT,0.87,0.86,2.52,185.95,13.64,0.15,0.41,81
middleman,Line,TESTING,0.98,0.98,191.07,2423396.39,1556.73,0.8,0.85,284
middleman,Module,TESTING,0.97,0.97,7.5,1584.79,39.81,0.3,0.47,284
core-js,Line,BUG,1.0,1.0,270.13,1619948.0,1272.77,0.92,0.92,169
core-js,Module,BUG,1.0,1.0,35.13,24753.71,157.33,0.4,0.61,169
dat,Line,RELEASE,0.9,0.9,0.15,1.5,1.22,0.17,0.17,106
dat,Module,RELEASE,0.99,0.99,0.01,0.0,0.05,0.17,0.5,106
fluentd,Line,DOCS,0.91,0.91,0.04,0.2,0.45,0.0,0.5,217
fluentd,Module,DOCS,0.97,0.97,0.01,0.01,0.09,0.25,0.25,217
vega,Line,BUG,0.98,0.98,463.33,8381756.33,2895.13,0.88,0.92,147
vega,Module,BUG,0.93,0.93,11.45,3510.61,59.25,0.46,0.67,147
systemjs,Line,OTHER,1.0,1.0,283.22,2464269.28,1569.8,0.94,0.98,212
systemjs,Module,OTHER,0.97,0.97,25.81,4840.91,69.58,0.55,0.77,212
fpm,Line,OTHER,0.92,0.91,539.59,9752481.98,3122.9,0.81,0.9,81
fpm,Module,OTHER,0.88,0.87,32.59,21650.33,147.14,0.48,0.78,81
middleman,Line,FEATURE,0.99,0.99,29.27,28403.55,168.53,0.35,0.43,284
middleman,Module,FEATURE,0.99,0.99,2.51,209.15,14.46,0.03,0.34,284
mathjs,Line,BUG,0.91,0.91,674.1,43079530.97,6563.5,0.93,0.96,186
mathjs,Module,BUG,0.91,0.91,28.97,17144.76,130.94,0.29,0.51,186
core-js,Line,DOCS,0.99,0.99,2.1,125.53,11.2,0.7,0.96,169
core-js,Module,DOCS,0.98,0.98,0.18,1.66,1.29,0.52,0.83,169
dat,Line,SUPPORT,0.85,0.84,33.92,84477.27,290.65,0.08,0.17,106
dat,Module,SUPPORT,0.84,0.83,5.35,2096.5,45.79,0.2,0.5,106
fluentd,Line,REFACTOR,1.0,1.0,1.91,74.15,8.61,0.63,0.89,217
fluentd,Module,REFACTOR,0.99,0.99,0.1,0.15,0.38,0.69,0.83,217
vega,Line,DOCS,0.94,0.94,4347.83,1401503649.84,37436.66,0.87,0.92,147
vega,Module,DOCS,0.88,0.88,10.75,6275.57,79.22,0.48,0.75,147
middleman,Line,UPGRADE,0.89,0.89,75.24,1208571.9,1099.35,0.28,0.56,284
middleman,Module,UPGRADE,0.92,0.92,1.05,110.35,10.5,0.28,0.68,284
core-js,Line,REFACTOR,0.98,0.98,67.06,442198.92,664.98,0.73,0.73,169
core-js,Module,REFACTOR,1.0,1.0,2.69,162.64,12.75,0.73,0.82,169
mathjs,Line,DOCS,0.99,0.99,80.05,179163.71,423.28,0.87,0.97,186
mathjs,Module,DOCS,0.97,0.97,8.56,1076.18,32.81,0.18,0.49,186
AutoMapper,Line,BUG,0.9,0.89,3648.18,352458882.71,18773.89,0.53,0.67,47
AutoMapper,Module,BUG,0.93,0.92,30.45,10956.18,104.67,0.23,0.43,47
dat,Line,OTHER,0.94,0.94,4966.08,1103849349.02,33224.23,0.9,0.96,106
dat,Module,OTHER,0.92,0.92,92.57,90271.36,300.45,0.46,0.74,106
vega,Line,REFACTOR,0.94,0.94,123.5,1529919.92,1236.9,0.46,0.54,147
vega,Module,REFACTOR,0.94,0.94,2.2,259.39,16.11,0.31,0.46,147
fluentd,Line,TESTING,1.0,1.0,193.34,573795.1,757.49,0.91,0.98,217
fluentd,Module,TESTING,1.0,1.0,4.43,151.39,12.3,0.56,0.76,217
middleman,Line,RELEASE,0.99,0.99,0.47,15.8,3.97,0.85,0.97,284
middleman,Module,RELEASE,0.96,0.96,0.1,0.29,0.54,0.55,0.76,284
mathjs,Line,REFACTOR,0.98,0.98,215.12,2708116.04,1645.64,0.52,0.7,186
mathjs,Module,REFACTOR,0.94,0.94,18.27,8306.18,91.14,0.19,0.37,186
core-js,Line,TESTING,1.0,1.0,529.52,7045665.53,2654.37,0.78,0.86,169
core-js,Module,TESTING,1.0,1.0,23.86,7504.83,86.63,0.35,0.5,169
AutoMapper,Line,DOCS,0.96,0.96,174.09,338159.1,581.51,0.06,0.24,47
AutoMapper,Module,DOCS,0.93,0.92,2.65,107.56,10.37,0.2,0.47,47
vega,Line,TESTING,0.92,0.92,9821.07,4658162928.47,68250.74,0.75,0.8,147
vega,Module,TESTING,0.9,0.9,31.3,12242.1,110.64,0.09,0.21,147
fluentd,Line,FEATURE,1.0,1.0,5.82,603.66,24.57,0.65,0.91,217
fluentd,Module,FEATURE,1.0,1.0,0.3,0.99,0.99,0.53,0.67,217
middleman,Line,SUPPORT,0.92,0.92,56.06,595099.63,771.43,0.86,0.91,284
middleman,Module,SUPPORT,0.92,0.92,7.52,783.7,27.99,0.15,0.45,284
core-js,Line,FEATURE,1.0,1.0,49.66,61034.56,247.05,0.63,0.81,169
core-js,Module,FEATURE,1.0,1.0,6.62,984.64,31.38,0.67,0.67,169
mathjs,Line,TESTING,0.99,0.99,84.22,333591.74,577.57,0.95,1.0,186
mathjs,Module,TESTING,0.86,0.86,19.67,5409.43,73.55,0.19,0.42,186
AutoMapper,Line,REFACTOR,0.92,0.91,59.03,67179.48,259.19,0.47,0.53,47
AutoMapper,Module,REFACTOR,0.91,0.9,2.16,39.56,6.29,0.05,0.29,47
vega,Line,FEATURE,0.86,0.86,547.6,37023795.58,6084.72,0.0,0.0,147
vega,Module,FEATURE,0.87,0.87,2.17,541.55,23.27,0.2,0.2,147
fluentd,Line,UPGRADE,1.0,1.0,0.64,9.38,3.06,0.88,1.0,217
fluentd,Module,UPGRADE,1.0,1.0,0.1,0.27,0.52,0.75,0.83,217
core-js,Line,UPGRADE,0.99,0.99,0.98,25.31,5.03,0.48,0.86,169
core-js,Module,UPGRADE,0.99,0.99,0.19,1.04,1.02,0.48,0.86,169
middleman,Line,OTHER,0.99,0.99,6177.57,635036654.79,25199.93,0.88,0.91,284
middleman,Module,OTHER,0.89,0.89,519.29,4560301.4,2135.49,0.4,0.65,284
mathjs,Line,FEATURE,0.88,0.88,1.84,235.75,15.35,0.0,0.0,186
mathjs,Module,FEATURE,0.85,0.85,0.24,6.79,2.61,0.0,0.11,186
AutoMapper,Line,TESTING,0.94,0.93,10059.06,1805761392.71,42494.25,0.49,0.59,47
AutoMapper,Module,TESTING,0.94,0.93,44.62,24514.87,156.57,0.22,0.37,47
vega,Line,UPGRADE,0.88,0.88,11.59,16497.89,128.44,0.4,0.4,147
vega,Module,UPGRADE,0.88,0.88,0.73,54.24,7.36,0.12,0.62,147
fluentd,Line,RELEASE,1.0,1.0,0.27,4.32,2.08,0.52,0.68,217
fluentd,Module,RELEASE,1.0,1.0,0.04,0.09,0.3,0.52,0.68,217
core-js,Line,RELEASE,0.89,0.89,4.11,1901.08,43.6,0.25,0.25,169
core-js,Module,RELEASE,0.97,0.97,0.01,0.01,0.1,0.75,0.75,169
mathjs,Line,UPGRADE,0.95,0.95,29.4,71188.5,266.81,0.41,0.73,186
mathjs,Module,UPGRADE,0.93,0.93,0.39,7.3,2.7,0.32,0.5,186
AutoMapper,Line,FEATURE,0.95,0.94,877.43,7207756.28,2684.73,0.0,0.12,47
AutoMapper,Module,FEATURE,0.92,0.91,1.82,59.73,7.73,0.12,0.12,47
vega,Line,RELEASE,1.0,1.0,247.78,375389.69,612.69,0.7,0.74,147
vega,Module,RELEASE,0.99,0.99,0.16,0.6,0.78,0.72,0.93,147
fluentd,Line,SUPPORT,1.0,1.0,67.2,81016.04,284.63,0.79,0.82,217
fluentd,Module,SUPPORT,1.0,1.0,2.37,43.0,6.56,0.36,0.57,217
core-js,Line,SUPPORT,0.9,0.9,68.82,644396.32,802.74,0.63,0.7,169
core-js,Module,SUPPORT,0.99,0.99,1.38,20.76,4.56,0.55,0.73,169
mathjs,Line,RELEASE,1.0,1.0,609.99,9076092.87,3012.66,0.94,0.99,186
mathjs,Module,RELEASE,0.95,0.95,2.5,29.02,5.39,0.58,0.81,186
AutoMapper,Line,UPGRADE,0.97,0.97,1359.66,28534720.54,5341.79,0.05,0.2,47
AutoMapper,Module,UPGRADE,0.92,0.91,1.81,61.46,7.84,0.31,0.69,47
vega,Line,SUPPORT,0.9,0.9,373.49,10230601.77,3198.53,0.3,0.67,147
vega,Module,SUPPORT,0.91,0.91,4.62,1244.25,35.27,0.22,0.52,147
fluentd,Line,OTHER,1.0,1.0,685.65,10925872.79,3305.43,0.95,0.98,217
fluentd,Module,OTHER,1.0,1.0,34.04,10518.9,102.56,0.64,0.84,217
core-js,Line,OTHER,1.0,1.0,709.49,7512281.73,2740.85,0.95,0.98,169
core-js,Module,OTHER,0.99,0.99,166.83,248496.64,498.49,0.46,0.67,169
mathjs,Line,SUPPORT,0.97,0.97,43.17,82580.66,287.37,0.81,0.89,186
mathjs,Module,SUPPORT,0.96,0.96,8.31,730.42,27.03,0.22,0.34,186
AutoMapper,Line,RELEASE,0.94,0.93,9.55,2000.68,44.73,0.31,0.54,47
AutoMapper,Module,RELEASE,0.91,0.9,0.56,5.53,2.35,0.23,0.31,47
vega,Line,OTHER,0.99,0.99,3370.01,499522503.49,22350.0,0.9,0.94,147
vega,Module,OTHER,0.92,0.92,157.83,454970.61,674.52,0.22,0.45,147
mathjs,Line,OTHER,0.94,0.94,2906.2,556995046.3,23600.74,0.89,0.93,186
mathjs,Module,OTHER,0.93,0.93,97.07,148299.39,385.1,0.28,0.47,186
AutoMapper,Line,SUPPORT,0.93,0.92,487.46,3790689.32,1946.97,0.44,0.56,47
AutoMapper,Module,SUPPORT,0.91,0.9,8.52,1107.31,33.28,0.27,0.42,47
AutoMapper,Line,OTHER,0.93,0.92,14867.44,4944484549.81,70317.03,0.53,0.7,47
AutoMapper,Module,OTHER,0.92,0.91,231.33,521719.76,722.3,0.26,0.45,47
