,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
166,josdejong/mathjs,v6.0.0,2019-06-08,,,,,,,,,,,,,
167,josdejong/mathjs,v6.0.1,2019-06-09,,,,,,,,,,,,,
168,josdejong/mathjs,v6.0.2,2019-06-11,,,,,,,,,,,,,
169,josdejong/mathjs,v6.0.3,2019-07-07,,,,,,,,,,,,,
170,josdejong/mathjs,v6.0.4,2019-08-05,,,,,,,,,,,,,
171,josdejong/mathjs,v6.1.0,2019-08-17,,,,,,,,,,,,,
172,josdejong/mathjs,v6.2.0,2019-08-28,,,,,,,,,,,,,
173,josdejong/mathjs,v6.2.1,2019-08-31,,,,,,,,,,,,,
174,josdejong/mathjs,v6.2.2,2019-09-23,,,,,,,,,,,,,
175,josdejong/mathjs,v6.2.3,2019-10-06,,,,,,,,,,,,,
176,josdejong/mathjs,v6.2.4,2019-11-20,,,,,,,,,,,,,
177,josdejong/mathjs,v6.2.5,2019-11-20,,,,,,,,,,,,,
178,josdejong/mathjs,v6.3.0,2019-12-31,,,,,,,,,,,,,
179,josdejong/mathjs,v6.4.0,2020-01-06,,,,,,,,,,,,,
180,josdejong/mathjs,v6.5.0,2020-01-08,,,,,,,,,,,,,
181,josdejong/mathjs,v6.6.0,2020-02-01,,,,,,,,,,,,,
182,josdejong/mathjs,v6.6.1,2020-02-26,,,,,,,,,,,,,
183,josdejong/mathjs,v6.6.2,2020-03-29,,,,,,,,,,,,,
184,josdejong/mathjs,v6.6.3,2020-04-11,,,,,,,,,,,,,
185,josdejong/mathjs,v6.6.4,2020-04-15,,,,,,,,,,,,,
